,tweet_id,full_text
1416,967741238165299200,
1417,955688637462728704,
1418,957662985815842816,
1419,983740010229911553,
1420,983775621560975360,
1421,983738841520590848,
1422,983803621442818048,"J’aurais pu inverser la courbe du chômage, convaincre Angela Merkel de rééquilibrer le rapport de force avec l’Allemagne, défaire Bachar El Assad, faire taire Valérie Trierweiller et renoncer les terroristes... mais je ne l’ai pas voulu https://t.co/INEjHnALtb"
1423,983642492728987648,
1424,983676964497252352,
1425,983736001527996419,
1426,942503555092631552,
1427,942522203215720448,
1428,943210710405976064,
1429,942667931858726912,"Les Bleues 🇫🇷 réalisent un bon score 📺 sur @TF1 👍 : 4,3 millions de téléspectateurs et 25% de PdA et 5,1 millions de téléspectateurs et 23,5 % pour l’apres match avec le podium 🏆 #handball https://t.co/hfC5s4e1Ye"
1430,942514146951815168,
1431,942776687934222338,
1432,942506474311438336,
1433,942722174925836289,
1434,942785274215649280,
1435,942545995799388160,
1436,680014930783776768,
1437,725732411942789120,
1438,738380161704460288,
1439,936656788371492864,
1440,936661502215499777,
1441,936652143452401664,
1442,936656178809049089,
1443,936656938267496450,
1444,936656259171930112,"@Ricoolaa @pervnarc @FredZarma @LouisDeStDenis @EricNaulleau Comme il arrive que des ""petites vieilles"" le fasse en criant à l'agression alors qu'on vient lui proposer de l'aider à porter ses courses. Ça m'est arrivé. C'est la peur qui les fait réagir comme ça… C'est une conséquence du problème dénoncé à travers #balancetonporc"
1445,936658319002996736,
1446,956162290335830017,
1447,955601133711609856,
1448,956269314281213952,
1449,956135683118321665,
1450,955636885916913664,
1451,956286064452427778,
1452,959341359046983680,
1453,959340585571123200,
1454,959338414406594560,Super dispositif qui allie le rôle de l'enceinte 🎤🎸et le métier de son partenaire titre #habile 👍👍 #AccordHotelArena https://t.co/QB9CBQIuVN
1455,959341695979737088,Mélanie Da Cruz enceinte d'Anthony Martial : Le sexe du bébé dévoilé ! https://t.co/QwFNrzV0MM https://t.co/gHsEtg3QXp
1456,959341099868401664,
1457,959340118258667520,
1458,959337439327383552,
1459,959338890321694720,
1460,936609196669374464,
1461,936615540159893504,
1462,936601558204272641,
1463,936613469461377025,"DÉBAT : Ce mercredi 6 décembre, retrouvez nous à 18h en salle 49 à @SciencesPo_Tlse pour un débat sur #balancetonporc, nous serons accompagné.e.s d'@AssoCactus et de son tout frais, tout beau, pôle féministe. 
https://t.co/M2ObCjImwZ"
1464,955736871887425536,
1465,958019446542618624,"Si tu as trouvé une femme qui t’aime, prends soin d’elle."
1466,958110469096706050,
1467,958094934485106690,
1468,958072554987585541,
1469,957671135243571203,
1470,957673374527967232,Tiens j'écrirais bien un article sur la façon dont Peter Jackson filme les femmes dans les Seigneurs des anneaux et pourquoi c'est assez féministe comme mise en scène
1471,957662827006906368,
1472,936901855761776641,
1473,953993156562948101,
1474,953974673821323264,
1475,954020662317846529,Rencontre avec @bbarbusse ce soir à 18h30 à #Colmar pour parler #sport et #sexisme ! https://t.co/0ouI0foBuk
1476,954019998074327040,
1477,953991906224197633,
1478,957017310287540225,
1479,956072665873305600,
1480,956256558295511040,
1481,956425205504671744,
1482,957140727103967232,"La directrice du FMI Christine Lagarde met en garde contre les baisses d'impôts pour les ultra-riches réalisées par Trump... qui ressemblent beaucoup à celles de Macron !
https://t.co/SlQRtqKBih https://t.co/0mROp8I4v8"
1483,956130870057996289,
1484,950767685637419010,
1485,950770702176739328,
1486,950771199403069440,
1487,956452761998151682,
1488,956451656828424197,
1489,956452954780905472,
1490,956452001218486272,
1491,956454571861250048,
1492,989830760633860096,
1493,989944853785202689,
1494,989278550002929666,
1495,989760319651176448,
1496,954499987286700032,
1497,936562091401666560,
1498,936569924234903552,
1499,936560986273742848,
1500,936568062874091520,
1501,876532718015787008,Enquête #harcèlement #sexiste dans les #transports 2017 : Dernières minutes pour remplir notre questionnaire &gt;&gt; https://t.co/XbA3WXt4HH https://t.co/C3joaNHgZC
1502,937952230761750528,
1503,937962345900462080,
1504,938038280779714562,
1505,938016851615014912,
1506,937951929195483137,"Sur le blog, un texte sur le mouvement #Moiaussi et sur l'importance de parler. Nous y évoquons l'initiative lancée au Sénégal @nopiwouma = ""je ne me tairais pas"" ainsi qu'une piste de solutions pour éviter cette douloureuse expérience aux plus jeunes. https://t.co/lzSKxBxUUt"
1507,938029589963657217,#moiaussi : autopsie d'un mouvement mondial (infographie) Beau travail de @Mathysc @sondervorst @gabebl @gravelmatin https://t.co/om0tlMsvAC
1508,938027859267981313,
1509,954303029469175808,"Samedi à 19.00 @clhebdo5 avec :
🔷@Enthoven_R autour de la guerre des sexes 
🔷Patrick Stefanini et Nathalie St Cricq &gt;  #PenelopeGate un an après
🔷@annefloremarxer pour le #sexisme dans le sport 
🔷@FabriceMidal ""Sauvez votre peau ! Devenez narcissique"" #clhebdo https://t.co/BOwEf4eqwz"
1510,954329106128220160,"Quand les musiciennes de jazz s’insurgent contre le #sexisme.
https://t.co/4C8eTZvITQ via @FR_Conversation"
1511,942138231281389568,"#YaRacismedEtatQuand et un exemple de plus. 
Il suffit que la parole se libère a l’instar de #balancetonporc et ce sont des milliers de témoignages que chacun pourra lire
Telle est notre France 🇫🇷. On peut la guérir ensemble à condition que cesse le déni, d’abord institutionnel https://t.co/Q44VZxxoXJ"
1512,942140147365183489,
1513,942140161537830913,Les miss se mobilisent: Balance ton porc 😂#MissFrance2018
1514,337987985603706882,
1515,344338775876456448,
1516,338318597514461184,La femme de mon pere ? J'pouvais pas rever mieux #Ironie #DoubleIronie #TripleIronie #IronieInfinie
1517,343086386863300608,
1518,954067655031476224,
1519,954068178023387136,"Je suis un cochon
Film en compétition, Nikon Film Festival
#BalanceTonPorc 
#NikonFilmFestival 
#jesuisuncochon
https://t.co/RtvEPwfXR5"
1520,954069841757065216,"Il a un mouvement #Balancetonporc, moi je créé le mouvement #Balancetonbanquier et #Banlancetondéputé. 
 #ParadisFiscaux #ParadisfiscauxTrudeau https://t.co/zbfueZYgQD"
1521,954068989835206656,"Il a un mouvement #Balancetonporc, moi je créé le mouvement #Balancetonbanquier et #Banlancetondéputé. 
 #ParadisFiscaux #ParadisfiscauxTrudeau https://t.co/nIJBbdPin7 https://t.co/Ree1YjoTZ7"
1522,954068154866683904,
1523,954070374114889730,
1524,943464425377460224,"Au moins 267.000 personnes ont été victimes d'atteintes sexuelles dans les transports en commun : https://t.co/5YhyMbYtiF
#harcelement #sexisme #femmes #transports #hdr #féminisme #metoo #moiaussi https://t.co/KZPhXwGjaJ"
1525,943467186726764544,
1526,959344299338076161,
1527,959344928072523776,
1528,959344860523384833,"Bonjour, pouvez vous regarder ce produit, merci Aukey Enceinte SK-M8 Bluetooth 4.0 IP64 puissance 2 x 3W L'enceinte https://t.co/LuUXMt2lQF"
1529,959344592872189952,
1530,959344300541722624,"Enceinte sans-fil Sony h.ear go (Bluetooth et Wi-Fi) à 99,99 € avec le code MUSIC30 https://t.co/P73iJP87eG #BonPlan https://t.co/BBAG7qYMot"
1531,959344294942400512,"Chrissy Teigen, enceinte et rayonnante après avoir révélé le sexe de son 2e bébé https://t.co/lGhlKpXr7W #people"
1532,959344506733723648,
1533,959344934674452480,
1534,964260949883604994,Signe que les français sont prêts à faire avancer les choses en dehors du prisme gauche-droite. Le ministre @jmblanquer vu comme un homme de progrès. https://t.co/RCWJUmihIC
1535,963828524875374593,
1536,963764760021012481,Drague comme comme un homme (ou une femme) politique pour la Saint-Valentin.
1537,964259292525268993,📺 @LEPolitique : Jean-Michel #Blanquer est jugé comme un homme de progrès par les trois quarts des Français - Enquête Ipsos / @SopraSteria_fr pour #LEmissionPolitique https://t.co/nhZHHj5xyl
1538,420263427781976064,
1539,967882373617643520,
1540,967803249821659137,
1541,967466653461164032,"Il l'a bien mouchée la Aurore Bergé @tomvillaoff 😁 la nana qui a soutenu Sarko, Fillon, re-Sarko, Juppé et enfin Macron. Une vraie girouette!
#SLT"
1542,967743524962820096,
1543,943133588140253184,La GRC veut faciliter la dénonciation des agressions sexuelles https://t.co/Ozs48sveRF #polcan #moiaussi
1544,943190932073132038,
1545,943209162011537408,"“Cat Person” https://t.co/0uaIJt1wlS Elle et il aimaient les chats. Un des articles les + lus, portant sur la notion du consentement qui précède une relation sexuelle pas tout-à-fait voulue ni assumée. En écho aux #moiaussi #metoo @RC_ML @magregoire @RimaElkouri @Lactualite"
1546,943132336534810624,
1547,943130499316363265,Belle réponse Alyssa Milano #MeToo #moiaussi https://t.co/wSWsh47G1P
1548,986563510325956610,
1549,986350580082896896,Pour la première fois depuis longtemps un président français qui veut une Europe forte. It would be tragic if now Germany was to become the obstacle. Angela Merkel must think about her legacy beyond German politics. https://t.co/85lUnIUYZj
1550,986597547706904577,
1551,986292873124597760,
1552,986513708364042240,"Conjurer la peine et choses de la vie chez les NetTweet. 

N3 : Il y avait du monde à l'enterrement de mémé ?

N2 : autant que pour Johnny.

N3 : Il y avait Jean Dujardin ?

N2: oui.

N3 : Et Angela Merkel ?

N2 : Bien sûr !
(...) 

Et là ils les passent tous. Neimar compris 😅"
1553,986312844634238976,
1554,986288699385286656,
1555,986603516985856003,
1556,986294240874500097,
1557,986425935170695169,Angela Merkel's facial expression 🤣 https://t.co/lRo1vkU5EL
1558,956436919642152960,
1559,956432127607885824,Ensemble contre le #sexisme https://t.co/hLe73pMFQJ
1560,956444835451490304,"Dans quelques minutes, lancement de la première journée nationale de rencontres sur le #sexisme... En direct sur #EnsembleContreLeSexisme #25janvier https://t.co/0dNaZ8mG17"
1561,956429120262504448,
1562,956442809661353989,
1563,955495756093370368,"Divers: Décédée en 2014, voici la belle blague de cette femme à son mari… https://t.co/Kmzql6bVS4
#arroser #blague #femme"
1564,954730107347853312,"Une femme insoumise, militante, engagé, qui pense à un avenir pour la France, le social. De plus très belle 🤣 @SoChik75 si tu cherche un époux je postule 😂😂 #Rire #FI #Insoumise #Blague #France #FranceInsoumise https://t.co/HIqtOJKWAJ"
1565,960246905489051648,"#blague #gay 
- Quelle est la première chose que je regarde chez une femme ?
- Son mec ! 🤣🤣"
1566,991324879604633600,
1567,991925488707923968,
1568,991756819793051648,"J'aime une vidéo @YouTube : ""Le coup de gueule de Christiane Taubira sur l'accueil des réfugiés en France"" à l'adresse"
1569,991620618847178758,
1570,991916646573985794,"@SJallamion Et pour la 24001 personne qui souhaitera rejoindre la France ? 
Que devra t on faire ? 
Le laisser mourir où Christiane Taubira viendra nous expliquer qu'il faut en accueillir encore ?
 #HistoireSansFin"
1571,991358913541963777,
1572,991735708141412353,
1573,991390912012894209,
1574,991212249917378560,
1575,991995762555965440,
1576,948826834870853633,
1577,948896079147188224,
1578,948659845598666752,
1579,948670190656503808,""" Au-delà des campagnes de sensibilisation, il faut pouvoir réagir sur le coup!
Oui, on parle on dénonce, mais quelle est l’étape suivante? "" #MoiAussi éclabousse aussi la classe politique .@Josee_Boileau https://t.co/SAThH14mSR"
1580,948893409078542339,"Mon livre avance rapidement.
Titre: #moiaussi
#jeudiconfession"
1581,948834692446474240,
1582,443628561963175936,Comme quasiment chaque Mardi soir je reçois des appels masqués de la superbe fille la plus intelligente du monde. #Ironie #PauvreConne #A.H😣
1583,442039171633668097,
1584,443766320203849728,
1585,451829257820700672,
1586,442416497106116609,"Super diner en compagnie de la fille la plus gentille, intéressante, polie, mature que j'ai jamais vu. #ironie"
1587,445950423611232256,
1588,450312644285980672,
1589,955433105808084993,Lutte contre le #sexisme et les #préjugés : Le collège Gambetta à Rabastens #Tarn #Occitanie s'engage https://t.co/bcOxeJz7Tf
1590,955410644483891200,
1591,955480252477829121,RT @LaCroix :  Comment mettre hors jeu le #sexisme dans le #sport https://t.co/sfM2zLWDoc
1592,955443857147219968,"""Touffes Power"" 👩‍🎤Bravo aux @Louves_Virginia #sexisme #féminisme #rap https://t.co/LILYWFuXUF"
1593,955478433387155456,Il détourne les publicités sexistes des années 50 en inversant les rôles - #sexisme #Pub https://t.co/bmU7dwiiZY
1594,955463720699879424,
1595,955473954323476480,
1596,954792434751475712,"#Challenge Introspection J 20: Si tu étais né de l'autre sexe? développement personnel
#introspection #born #sexe #piscine #sac #6emsens #égalité #homme #femme https://t.co/XBmyFJRLBV"
1597,954815102078930945,"@emenard34 @MarleneSchiappa C'est l'égalité selon @MarleneSchiappa .Pas grand chose à dire, juste que cette femme préfère exclure qu'inviter. Ce qui est l'essence du totalitarisme. Il s'agit d'un autre esprit étriqué dont regorge cette gauche humaniste et progressiste à laquelle elle se targue d'appartenir."
1598,885442947952644097,
1599,837235278943305732,
1600,869501141385719808,
1601,869842810337230848,"Le ""loser"" travailliste Corbyn  menace la majorité absolue de Theresa May, ""femme sacrément difficile"".  https://t.co/uxCQztsMUW"
1602,879379904189657090,
1603,870324424725188608,"Aidez-nous à compléter notre nouvelle enquête sur le #harcèlement #sexiste dans les #transports &gt;&gt; https://t.co/XbA3WXt4HH
#femme #sexisme https://t.co/OtIklmv49p"
1604,869961982862143488,Les #femmes aussi ont droit à leur mobilité ! Participez à notre enquête sur le #harcèlement #sexiste &gt;&gt; https://t.co/XbA3WXt4HH https://t.co/em9fYGgEIY
1605,869599505209053184,"Aidez-nous à compléter notre nouvelle enquête sur le #harcèlement #sexiste dans les #transports &gt;&gt; https://t.co/XbA3WXt4HH
#femme #sexisme https://t.co/dVAdhGu90H"
1606,881420469273976832,"Christiane Taubira : ""La culture m'a sauvé de l’aliénation, du ressentiment"" https://t.co/eH40n9aBJC"
1607,879750026410553344,Christiane Taubira au Festival d'Avignon pour un “grand moment de partage et de réflexion” https://t.co/9YMQZlVKN4 https://t.co/TzbcR4UMTy
1608,883730000264015873,"Christiane Taubira, oratrice et comédienne, fait un carton au Festival d'Avignon #FDA17 https://t.co/yZltEh3oC5 https://t.co/yITsPznOoe"
1609,884348828429713410,"[POINT PRESSE] Christiane Taubira ""lire m'a donné la conscience d'exister au monde. Lire m'a permis de voyager"" ON AURA TOUT https://t.co/D3p5iVOa0j"
1610,883960484944379904,Christiane #Taubira invitée star du Festival d'Avignon. Une nouvelle raison de ne pas y aller https://t.co/utZtBBaOqV via @Figaro_Culture
1611,880841934859898881,"Le @Qofficiel a raison : 
trois noms, insultés, humiliés resteront dans l'histoire  : 
Simone Veil, Robert Badinter, Christiane Taubira"
1612,881466679070478336,"Christiane Taubira : ""La légitimité à gouverner n'est pas seulement électorale, elle est aussi éthique et politique"" https://t.co/3h7xlZ64L4 https://t.co/GSoSI8Qhi0"
1613,886816189263032320,"Christiane Taubira : « Il y a une vision gestionnaire, étriquée, du budget de la culture » https://t.co/GtLT0cVdJ3"
1614,874697228379729922,"A Berlin Christiane Taubira visite l'exposition Eclats DDR, pleine de curiosité et d'attention, deux heures intenses @ChTaubira https://t.co/arzewdICOp"
1615,880848180363046913,"Christiane Taubira présidente et Benoît Hamon premier ministre, je suis prête à donner mon âme pour que ça arrive #Quotidien"
1616,985113518394527745,"frappes en #Syrie jugées ""nécessaires"" et ""adaptees"" par Angela #Merkel Cette justification ne se retrouve pas dans déclaration @eu_eeas signe de désaccords au sein #UE"
1617,985276213261414400,"Les États-Unis, Angleterre,et la France agissent en Totale irresponsabilité envers la Syrie..Angela Merkel à fait preuve d'une grande maturité politique https://t.co/3dZu55SJYo"
1618,985171945086947328,Attaques en #Syrie : entre soutien d'Angela #Merkel et critiques diverses. Les réactions en #Allemagne → https://t.co/vvijO86ilY https://t.co/ModKFHg5N6
1619,985290159833927682,"Sur la #Syrie, j’aurais préféré que #Macron agisse comme #Merkel. On critique Angela mais elle a souvent raison; c’est une politique d’apparence austère mais certainement plus solide que la plupart..."
1620,985137423280754688,
1621,985213186260353024,Narendra Modi to meet German Chancellor Angela Merkel on 20 April   https://t.co/VW9HlsWQoS
1622,985587667776794624,#MacronBFMTV j'imagine Angela #merkel descendre ce long escalier main ds la main avec son époux.... 😂 #allemagne #France #Macron
1623,985099189603459072,Emmanuel Macron rencontrera Angela Merkel le 19 avril à Berlin  https://t.co/VuMPvd3bXb via @europe1
1624,985140374577602560,
1625,955107973352828930,"Comment réagir face à une situation de harcèlement sexuel ou moral au travail ? #balancetonporc #metoo Par Frédéric CHHUM, Avocathttps://www.juritravail.com/Actualite/stop-harcelement-sexuel/Id/273404 https://t.co/x6290AnpKn"
1626,955106077015789568,#Balancetonporc : la journaliste Sandra Muller lève des fonds https://t.co/LzsbJhTW7d via @LePoint
1627,939879529337802756,
1628,939900205469782018,La classe ultime de Mélenchon. #BalanceTonPorc  https://t.co/jeLv2Ypc8x
1629,939889531393925126,
1630,939900756416745473,Nathalie saint cric balance son porc. #balancetonporc https://t.co/8CdtmXHc6Z
1631,954801470356017152,
1632,954730500916240384,"A 19.00 #clhebdo avec : 
🔷@Enthoven_R autour de la guerre des sexes 
🔷Patrick Stefanini et Nathalie St Cricq &gt; #PenelopeGate un an après 🔷@annefloremarxer pour le #sexisme dans le sport 
🔷@FabriceMidal ""Sauvez votre peau ! Devenez narcissique"" #clhebdo https://t.co/hzsMDh6QpT"
1633,954756203221045249,
1634,954775610148163584,"#Clhebdo ça commence maintenant sur @France5tv @AliBaddou
🔷@Enthoven_R autour de la guerre des sexes
🔷Patrick Stefanini; Nathalie St Cricq &gt; #PenelopeGate un an après
🔷@annefloremarxer à propos du #sexisme dans le sport
🔷@FabriceMidal ""Sauvez votre peau ! Devenez narcissique"" https://t.co/GsqsIo4MD7"
1635,954747052642197505,Les musiciennes de jazz aussi s’insurgent contre le sexisme #musique #jazz #sexisme #EgaliteFH https://t.co/QsGaytOaoI
1636,954771081545609216,"Rdv dans 20 min @France5tv pour #Clhebdo ! 
 🔷@Enthoven_R autour de la guerre des sexes 
 🔷Patrick Stefanini et Nathalie St Cricq &gt; #PenelopeGate un an après 
 🔷@annefloremarxer à propos du #sexisme dans le sport 
 🔷@FabriceMidal ""Sauvez votre peau ! Devenez narcissique"" https://t.co/EtJuNkG5Au"
1637,310025513043378176,
1638,935894189354704897,"""Il est temps que «des chums cessent de juger des chums». Lettre de l'exécutif de la #FAECUM et de @ageefep pour rectifier les faits concernant la sortie du SGPUM dénonçant les modifications à la Charte de @Umontreal #AgressionNonDénoncée #MoiAussi https://t.co/zlrmrQ02mx"
1639,935886862471892994,"Rediffusion du documentaire Casques Roses aujourd'hui mercredi 29 novembre à 20h00 sur les ondes de RDI. À NE PAS MANQUER! 
#femmes #femmesconstruction #moiaussi https://t.co/BhxaG4lFNl"
1640,935878567208026113,"Tous les membres de la communauté ont un rôle à jouer pour prévenir et éliminer la violence faite aux femmes. Joignez-vous à nous ! 💜
JOURNÉE #5: Éduquez-vous sur le consentement et respectez-le!
https://t.co/0nErb70oFV #16days #16jours #metoo #moiaussi #MESGestesComptent"
1641,935888717247590402,@ChouetteWorld @PinterestFR Merci beaucoup #moiaussi 😬
1642,931784575394697216,"Dans les @LesEchos du 14 Nov 2017 ""Christine Lagarde @Lagarde aimerait voir plus de banquiers en prison "" ce ne sont pas les victimes de l' #affaireapollonia qui le disent mais la directrice du FMI !!  Les juges encore trop laxistes, selon Lagarde"" ça on connaît avec le Muller !! https://t.co/s6K7Aq0Tir"
1643,929677116958011392,"Femmes françaises les plus influentes : Christine Lagarde en tête, suivie de Brigitte Macron et Anne Hidalgo https://t.co/OK7SQEbCGt via @ParisMatch https://t.co/f4Vj97zgJz"
1644,938771947286081537,"La visite prochaine de Madame Christine Lagarde @Lagarde Directrice Générale du #FondsMonétaireInternational, au #Bénin, augure de nombreuses retombées pour notre pays @AAgbenonciMAEC @gouvbenin https://t.co/fLsl1xOnBg"
1645,930450278670848002,
1646,932927835072880640,"""Même loin de la #France, c’est elle qui domine. La directrice générale du FMI, Christine Lagarde, arrive... https://t.co/NrnckeTpHx"
1647,929682097341595648,
1648,931572722970308608,"Au fait Christine Lagarde, à quoi sert le FMI depuis la fin de Bretton Woods ?  https://t.co/t6QFUd3bF8"
1649,929714823306366976,Christine Lagarde désignée comme la femme la plus influente en France https://t.co/IU8wHgsHBG https://t.co/IBLFJPK0l0
1650,929676403649396736,"La directrice générale du FMI, Christine Lagarde, arrive nettement en tête du classement des femmes françaises ""ayant le plus d’influence et d’audace"" https://t.co/qp1qQlsJNr https://t.co/ZYAGSZpV1Y"
1651,940252983320772613,We are very proud to welcome the #IMF Chairman @Lagarde in our hotel @goldentulip_coo during her official visit in Benin / Nous sommes très fiers d'accueillir la directrice du #FMI Christine Lagarde dans notre hôtel #GoldenTulip #Cotonou durant sa visite officielle au Bénin. https://t.co/GcbfpX9ozX
1652,955740803183398912,"Date Anniversaire - Viol 

Parce qu'il est temps pour moi de poser des mots sur ces tensions qui interviennent durant ce calendrier ""invisible"".

https://t.co/MBb5ENoMpW"
1653,955737940931563520,"@RedFuryo Du tac-au-tac : ""Strange Days"" de Kathryn Bigelow contient une scène de viol assez bouleversante, notamment par le point de vue employé (ceux qui ont vu le film connaissent l'astuce)."
1654,955742519068905472,#Somaliland Une arme juridique contre le viol https://t.co/iFkfHBEoTI
1655,955739585438453760,Cette jeune indienne de 19 ans a inventé une culotte anti-viol https://t.co/07oj2nYsVT
1656,955741620569362433,"@RedFuryo ""I spit on your grave"" et tout la vague ""rape and revenge"". The Virgin Spring de Bergman.
Puis j'avais Possession de Zulawski en tête mais c'est pas exactement un viol donc je sais pas pourquoi je l'associe. 😐"
1657,958395179987324928,
1658,958392852131778561,
1659,958401408084082689,
1660,958394030366306305,"J’suis dépassée. Il a tué sa femme, brûlé son corps. Il a clamé son innocence jusqu’aaaaaaa, sa belle-famille était derrière lui et croyait en son innocence.
Au final, monsieur nous dit que c’était un accident. AH ! …"
1661,958396956128182272,
1662,958395194638028801,"Jonathann Daval il a étranglé sa femme Alexia par accident. Puis il l'a deplacé dans la forêt, par accident. Il l'a brûlé par accident. Et il a fait croire, par accident, qu'elle était pas rentrée de son jogging.
#alexiadaval #jonathannDaval"
1663,958396741618978816,
1664,958398548437012480,"Tu étrangles ta femme.
Tu la tue.
Tu l'habille en joggeuse.
Tu la brûle.

Mais c'est un accident. 

#JonathannDaval"
1665,955177704864862208,"@socratemobile Hier, dans le métro une inconnue m’a ouvert la porte, et avec le sourire, Merci ! (Je suis une femme) incroyable non ?  #énonceLaGalanterie #BalanceTonPorc"
1666,955175429152878594,
1667,954366870907506688,
1668,954365257341964289,
1669,954368022147469318,
1670,954367218636283904,
1671,955209845401059329,
1672,955216757555331074,"@funcorporation @VinceRomain Un catho intégriste, comme disait Gaspard Proust, c'est quelqu'un qui fait des bisous à tout le monde dans la rue. Mais bon, j'avoue, C'est vrai que c'est illégal, surtout depuis #BalanceTonPorc 😅"
1673,955212039131140096,"Après #balancetonporc , #balancetonaeroport 😂 
#EnqueteExclusive"
1674,955222913644417024,
1675,990574867065049089,
1676,991644865808293889,
1677,990871062069039104,
1678,990821905891495937,
1679,989966953078050816,
1680,987062777113128962,👏👏👏👏 Merci @EmmanuelMacron de votre profond engagement pour refonder et relancer l’Europe en commençant par notre #culture et #patrimoineculturel communs! #AngelaMerkel #SharingHeritage #SharingValues #EuropeForCulture @hparzinger @europanostra @Kulturerbejahr @bernstephane https://t.co/ONxxRbgFb7
1681,986930237769428993,".@CamilledeToledo:""Il faut cesser d'opposer populismes et technostructure, car les premiers sont en train de phagocyter la seconde. Viktor Orban fait partie du PPE, le parti européen d'Angela Merkel, et incarne une alliance populisme/libéralisme"" @CynthiaFleury #Europe #populisme https://t.co/BwVLA5MlPI"
1682,987215797008420864,
1683,986939160350068736,
1684,987085440229494793,"""@EmmanuelMacron est venu à Berlin demander davantage de ""solidarité"" financière en zone euro dans le cadre de son projet de refondation de l'Europe mais n'a pu obtenir qu'une réponse très réservée d'#AngelaMerkel... https://t.co/tvomuqLfLN"
1685,987057289503879175,"A Berlin, Angela Merkel prépare Emmanuel Macron aux compromis https://t.co/9IGnJVcNwa"
1686,986934679331917825,
1687,986929890036539392,"LIVE | Conférence de presse à Berlin avec la Chancelière Angela Merkel.
https://t.co/7inFYNq5qz"
1688,987245978045566976,
1689,986934943442927616,
1690,890234475065593858,
1691,889852704658513921,"@Le_jour_ @Adelphite Pour un usage non #sexiste des mots ""homme"" et ""humain"" et une critique du mot ""Humanspreading"", voir : 
https://t.co/5AVgDqwNnx"
1692,890307254557265922,
1693,957946623908294657,"#PentagonPapers : un chef d'oeuvre politique et féministe, plaidoyer pour la liberté de la presse d'une actualité évidente. Un grand Spielberg."
1694,958012415383363585,
1695,988526157908897793,
1696,989985064602755072,
1697,991442218505457666,
1698,988383712617402368,
1699,988560933680242688,"Charlou ma copine.. Y a qu'elle pour me dire ""joyeux anniversaire poto"" cette connasse.. Je l'aime😭"
1700,988363690238988295,
1701,988419572335370243,
1702,988381430064566279,
1703,988437644324548613,
1704,988524151290855430,
1705,953334348312469504,Lutte contre le #sexisme : 28 grandes marques s'engagent. #communicationResponsable https://t.co/Iiy2MPtP8E
1706,953318630678302720,"Bonsoir à toutes &amp; tous,  ce soir dans #OVPL avec @fitouss, nous allons parler #Immigration, #Calais, #DidierGuillaume, @lavoixdunord, #Sexisme dans la pub &amp; #AutoEntrepreneurs https://t.co/ASZ2pJtNW5"
1707,953353800722632704,
1708,953326261367181319,
1709,539163892413636608,Femme enceinte tir policier non léthal sur voiture perd son oeil #Ferguson (St Louis Dispatch) http://t.co/YpT2cnMsKv http://t.co/tDXnvBy7qF
1710,653158012039905280,
1711,629550692349399040,
1712,653026835593347072,
1713,991958708044345344,
1714,939155493771186178,
1715,939158124535132162,
1716,943402628075188226,
1717,936645026569998336,
1718,939222721149521921,
1719,939214907840651264,
1720,939222840880041984,
1721,896057801511849985,
1722,897050439052660737,Manifeste #sexiste: #Google toujours au cœur de la polémique https://t.co/k8C3fkxVeB
1723,956492524088188930,#WomenNotObjects Ces femmes répondent avec sarcasme au sexisme dans la pub. Et elles ne font pas dans la dentelle. 👊🏽 #EnsembleContreLeSexisme https://t.co/MfT3lFAnG2
1724,956515311548796929,
1725,956477248122470401,"#EnsembleContreLeSexisme : 1975, la notion décortiquée par Simone de Beauvoir https://t.co/WqTKgZmBUo https://t.co/uL1DoDa6sb"
1726,956453715363401729,"«l’égalité femme-homme, c’est la grande cause du quinquennat et c’est une conviction forte de @EmmanuelMacron » @MarleneSchiappa #EnsembleContreLeSexisme https://t.co/cz9X8N5sI1"
1727,956500603135516672,
1728,956529224898285568,"Pour la 1ère fois en France se tient la Journée nationale contre le sexisme le #25janvier → 1 pas important vers égalité 🚺🚹, grde cause du quinquennat. 
A l'@ONU_fr aussi nous nous mobilisons #EnsembleContreLeSexisme https://t.co/oCGndnMegY"
1729,956245066766540800,
1730,956482359393648641,"Heureuse d’ouvrir la journée nationale contre le sexisme organisée par le formidable collectif #EnsembleContreLeSexisme 
Bravo aux organisatrices et à tous les membres pour leur mobilisation. https://t.co/CZZO3cfr1J"
1731,988114635667722242,
1732,988434789064691712,
1733,988177694352437249,
1734,988108571761143808,"jsuis conne, conne et conne"
1735,988427869419397121,
1736,988441522197729280,
1737,834883468236566528,"Pecresse, la femme qui rêve d'un pass navigo à 100 euros. #LEmissionPolitique"
1738,989196691415994369,"J’ai décidé, en accord avec sa famille et avec la direction de @GroupeRATP, de donner à la station de métro Europe à Paris, le nom « Europe-Simone VEIL » en hommage à celle qui fut la première femme présidente du parlement européen, et une grande figure francilienne!"
1739,901894426909401089,"Pour Pécresse, Wauquiez serait un homme du passé. Notons que Valérie Traîtresse n'a rien d'une femme d'avenir... !"
1740,989440169953574912,"La station #Europe de la ligne 3 du métro parisien va bientôt s’appeler ""Europe - Simone Veil"", a annoncé Valérie Pécresse. Une façon de ""rendre hommage à celle qui fut la première femme présidente du Parlement européen."" https://t.co/V0ZEtMVbRy"
1741,964888493494239232,
1742,953626454499233792,
1743,953620390529716226,
1744,953619134784442369,
1745,953639377149747200,
1746,953621506738802688,
1747,955760096386146305,
