,full_text,label
1090,50 abonnés il devient Youtubeur muscu ! Qui ne tente rien n’à rien !@TiboInShape @YouTube #JeremstarGate #BalanceTonPorc #EclaireUnLycéen https://t.co/fM7tVjWmeY,0
1091,,0
1092,,0
1093,,0
1094,,0
1095,"#BalanceTonPorc: Assigner les femmes en diffamation, une «procédure bâillon»? https://t.co/7wIwsPLQCb",0
1096,,0
1097,,0
1098,,0
1099,,0
1100,,0
1101,,0
1102,,0
1103,,0
1104,Quand #balancetonporc fait dérailler le procès Tron https://t.co/KUUcmSIXsf https://t.co/nwQhAUVryW,0
1105,Quand #balancetonporc fait dérailler le procès Tron https://t.co/RLIO4uDNg9 via @Le_Figaro,0
1106,"Après la libération de la parole, la contrition publique de victimes. Atterrissage forcé des #balancetonporc sur les pieds du procès #Tron",0
1107,,0
1108,,0
1109,,0
1110,marre d'être prise pr une conne au yeux de ceux que j'estime être important,0
1111,,0
1112,,0
1113,"Vendredi 9 mars à #Paris au @PublicisGroupe Drugstore
Rencontre/débat avec @MarleneSchiappa autour de son livre Le Deuxième sexe de la démocratie 🙌🏽 avec témoignages de @LaetitiaAvia @G_GouffierCha @auroreberge @oliviagregoire @FdeRugy @MyriamElKhomri https://t.co/qK0JSFaMxi",0
1114,,0
1115,,0
1116,"#BalanceTonPorc: Assigner les femmes en diffamation, une «procédure bâillon»? https://t.co/sV4VJ66Xft",0
1117,,0
1118,,0
1119,"@balancetonporc #balancetonporc #balancetonpedo
La tribune de Millet/Deneuve, la plainte contre @LettreAudio et maintenant Jack Lang. Est-ce que l'elite française ne va pas trop loi dans l'indécence ? https://t.co/8cS46JzXSc",0
1120,"Cette conne de Claire Denis trouve toute l’histoire Weinstein (et ce qui en a découlé) est « une histoire d’enfants occidentaux gâtés » 🚮🚮🚮
(De toute façon ses films sont nuls) https://t.co/Q17r0r7Pf3",0
1121,,0
1122,,0
1123,,0
1124,,0
1125,,0
1126,"Effectivement, dans un an il sera bien loin le #BalanceTonPorc c'est tout le calcul de la défense https://t.co/vbbO4zMajw",0
1127,Nn mais mi alor j en rate pas une !!! Je feso de lpeinture din msalle de bain et jnavo eu un tio peu sur mes doigts et comme ene conne jai lécké !!!!! Mon âme dgoulaffe a pris le dessus sui ecoeurer beurk,0
1128,,0
1129,,0
1130,,0
1131,,0
1132,"ça va deux secondes, marre de me faire prendre pour une conne",0
1133,"#balancetonporc : #SandraMuller,poursuivie en #diffamation https://t.co/FDwCTjcr3y",0
1134,"La créatrice de #balancetonporc poursuivie en diffamation
https://t.co/U5Jpc28V8U",0
1135,,0
1136,,0
1137,,0
1138,,0
1139,,0
1140,,0
1141,,0
1142,"Frappes en Syrie : l'Iran qualifie Emmanuel Macron, Donald Trump et Theresa May de ""criminels"" https://t.co/Co8YDwtEEW",0
1143,"Sans résolution du Conseil de Sécurité autorisant le recours à la force, les frappes de @POTUS @theresa_may et @EmmanuelMacron sont une agression de la Syrie. Leur offensive militaire n'a pas de fondement en Droit International. @reseau_internat @BBCWorld @VOANews @RFI @CCTV",0
1144,"A cette heure  Syrie :
•USA confirment avoir des preuves qu'Assad a utilisé des armes chimiques 
•Selon la BBC les ministres de  Theresa May  soutiennent une  action 
•President Macron confirme avoir des preuves d'attaque chimique 
•WHouse en reunions sur options militaires",0
1145,"L'Arabie Saoudite extermine les populations du Yémen avec leur silence complice 
▶️ @realDonaldTrump @theresa_may @EmmanuelMacron

Saudi Arabia exterminates Yemen peoples with their complicit silence
▶️@realDonaldTrump @theresa_may @EmmanuelMacron https://t.co/aBZCsYNLlU",0
1146,"Affaire Skripal : mais qui donc a intérêt à brouiller l’Europe de l’Ouest avec la Russie ? https://t.co/fblMdkukj7 via @bvoltaire
Ce n'est qu'un élément de plus qui fragilise Theresa May, qui je l'espère sera poussée à la démission en… mai",0
1147,,0
1148,"Alors que Theresa May semble encline à approuver une action militaire contre Damas, un sondage commandité par le Times montre un soutien populaire encore inférieur à ce qu’il fut en 2013 quand l’option militaire fut envisagée. https://t.co/PGjCxdlsRN https://t.co/eBPbkM7rEn",0
1149,,0
1150,"🔴#invitée #JT20H @France2tv 
@aslapix reçoit ce soir la directrice générale du #FMI Christine @Lagarde https://t.co/teuALocXYn",0
1151,,0
1152,,0
1153,,0
1154,,0
1155,"▶️ Christine @Lagarde &amp; #FMI encouragent vivement l'ambition de la #France &amp; les transformations structurelles d'@EmmanuelMacron &amp; @EPhilippePM : ""#France is back"" aux plans intérieur (#chomage &lt; 9%) &amp; international : ↗️ l'#Export ➕ ↘️ la #dette ➡️ Bilan &gt;0 ➕ #confiance https://t.co/040oosZ5hN",0
1156,,0
1157,"Les 3 catégories de personnes touchées par le #chômage selon Christine Lagarde : les jeunes, les non qualifiés et les étrangers ... pas du tout les seniors, les diplômés du tertiaire que l’on continue à former, les bacs + 12 qui partent à l’étranger ... 😡😡",0
1158,,0
1159,"Christine @Lagarde au @20hFrance2 puis @jmblanquer invité de @LEPolitique. Une fois de plus, @France2tv au cœur de l’actu. Bravo 👏🏻",0
1160,#moiaussi : autopsie d'un mouvement mondial (infographie)  https://t.co/WaFMIdM3ej,0
1161,,0
1162,,0
1163,,0
1164,,0
1165,,0
1166,,0
1167,"Toujours pile @Giulia_Fois_ 
#balancetonporc 
#balancetonpedo 
#balancetonpedophile https://t.co/bC5IooKorI",0
1168,,0
1169,,0
1170,,0
1171,,0
1172,"La femme qui accuse de viol Darmanin ""ira jusqu'au bout"", assure son avocate https://t.co/Q5ttXcLErX",0
1173,,0
1174,"@A_C_Husson C'est pas Marie Curie qui a fait ça plutôt ? #ironie. Marie Curie, la seule femme scientifique de l'Histoire dans la culture pop",0
1175,,0
1176,,0
1177,,0
1178,,0
1179,,0
1180,"Consultez cet article sur i24NEWS:

Paris: la station Europe du métro rebaptisée ""Europe-Simone Veil"" (Pécresse)
https://t.co/8hnznCyLnc",0
1181,"Retweeted Ensemble, l'Île-de-France (@EnsembleIDF):

[ 🚨 Communiqué ] Valérie Pécresse veut encore augmenter le Pass Navigo.
➡️ https://t.co/LTNx1ztm0T #DirectIDF #TransportsIDF https://t.co/YPsT2evJ3P https://t.co/LTNx1ztm0T",0
1182,"ITV Valérie Pécresse : ""La Région est le bon niveau pour offrir un service d’#orientation pour tous"". https://t.co/a2sWdr1jED #Onisep #CIO #MissionsLocales #Oriane https://t.co/jQKaRpdN3C",0
1183,"En île de France, V. Pécresse tourne le dos à l’avenir @Alternative_IDF https://t.co/ZqSv8tGPUd",0
1184,,0
1185,Mais la suppression de l’exit taxe pour les très riches c’est tout de suite ...  https://t.co/oXRu9H0baK,0
1186,,0
1187,,0
1188,"Nadine Morano s’est offusquée quand une ""Grande Gueule"" a évoqué la teinture de Wauquiez. Parce qu'il est vrai que ce n’est vraiment pas son genre de s’attaquer au physique... 📼👇

Le Morning Glory d’hier :
➡ https://t.co/d23pIRZ8WB
#Quotidien https://t.co/SC2RQONS32",0
1189,"Macron plume les retraités mais sert encore les hyper riches, ceux qui ont financé sa campagne... https://t.co/p1BtIdA1Yx",0
1190,,0
1191,,0
1192,,0
1193,Quand #balancetonporc fait dérailler le procès Tron https://t.co/ukSevl4vWI,0
1194,"Anne Garrigue est journaliste et écrivaine. Elle publie ""Etre femmes en Asie"", un état des lieux très précis de la place de la femme de la Chine à l'Inde, en passant par le Népal ou le Japon. Entretien. https://t.co/mbKsU9yHQO",0
1195,,0
1196,,0
1197,,0
1198,,0
1199,"#AnniversaireduJour : Colette : Sidonie-Gabrielle Colette née le 28 janvier 1873 à Saint-Sauveur-en-Puisaye (Yonne), et morte le 3 août 1954 à Paris, est une femme de lettres française, connue surtout comme romancière, mais qui fut aussi mime, actrice et journaliste. https://t.co/K67k7Hubpp",0
1200,,0
1201,Qui est-ce qui c’est pris un vent par Catherine Deneuve ?? C’est moii,0
1202,#féminisme Décourageant ! Les féministes québécoises déforment les propos de Catherine Deneuve.... https://t.co/ffGHCQa88J,0
1203,,0
1204,"https://t.co/Jxnq0V5qiF
Pour le Chemin...
La scène finale de : 
LA SIRÈNE DU MISSISSIPI. 1969.
Avec Jean-Paul Belmondo et Catherine Deneuve sous la direction de François Truffaut.",0
1205,"#CatherineDeneuve
Au CD:
""L'erreur est humaine,
pardonner est divin,
rectifier est sage""
Alexander Pope",0
1206,,0
1207,"Vague de dénonciations #Weinstein #salvail #effetweinstein #moiaussi 
https://t.co/z1Ogqgyceb https://t.co/JKUJK7mOel",0
1208,"Les mots de l'année (2/6): «#MoiAussi, #MeToo», un mot-clic pour balancer son porc https://t.co/jfErUHtJjh",0
1209,Déçue. Vice Media s'excuse pour des faits de harcèlement sexuel https://t.co/BIlupzmtZ0 via @lp_lapresse #vice #vicemedia #moiaussi,0
1210,Les agressions sexuelles sont les seuls crimes violents dont le taux n'a pas diminué depuis 1999. À quelle étape du processus judiciaire le système laisse-t-il tomber les victimes ? | Par @MathildeRoy #lespluslus #polqc #justice #metoo #moiaussi https://t.co/PzSK23WFmW,0
1211,,0
1212,"""Attouchements""? ""pénétrations digitales""? Georges @Tron nie ces accusations et contre-attaque avant sa comparution aux assises, ce mardi, dans un contexte qui ne lui est guère favorable #balancetonporc https://t.co/L26sZMyD7T",0
1213,,0
1214,,0
1215,,0
1216,,0
1217,Mais quelle connasse la Ourida ! Même pas un minimum de respect #larobedemavie,0
1218,,0
1219,"Hey la start up nation, je suis dans une boite start up nation tout comme tu dis. J’ai commencé à 9h30 et je finis à 23h ce soir. Ça te semble assez startup nation pour toi ? Connasse.",0
1220,mdr yen a une elle voit très bien que je commente sous les photos de mon mec la l'empêche pas de lâcher des 😍😱 connasse,0
1221,,0
1222,,0
1223,,0
1224,"«Ce n'est pas un manque de courage de ne pas dénoncer. C'est important de se déculpabiliser.» - Ghassan El-Baalbaki, psychologue. #moiaussi",0
1225,Inconduite sexuelle: les députées et ministres ne sont pas épargnées  https://t.co/ZFnrUuRUFh #moiaussi #polqc,0
1226,,0
1227,,0
1228,"Yuffy est lesbienne, trans et féministe https://t.co/BbwX5N4MCP via @YouTube",0
1229,"NOUVELLE VIDEO !
Interview militante avec la vidéaste @YuffyTipoui ^^ Ensemble nous avons parlé d'homosexualité, de transidentité, de coming-out et de féminisme 
Ici : https://t.co/iBMrJoN3Ya
RT si t'es féministe 💪 https://t.co/NuBLxVPWTX",0
1230,"Yo les soeurs, on vous rappelle que la collecte pour les protections hygiéniques a commencé dans le hall de l'IEP! Tout le monde est invité à donner ce qu'il peut, y compris vous chers messieurs! Bien belle journée à vous! Bise féministe",0
1231,,0
1232,,0
1233,,0
1234,"Agressions sexuelles : pour une abolition des délais de prescription #cultureduviol #moiaussi 
https://t.co/6CISWrSXiF",0
1235,,0
1236,,0
1237,"#Bim
Les #silencebreakers désignés #PersonOfTheYear par @TIME. 
Les femmes qui ont brisé le silence à la Une 👌🏼
#Welldone @TIME 👏🏼

#MeToo #BalanceTonPorc #HerToo #harcelement #Femmes #Whistleblowing #PersonOfTheYear2017 https://t.co/5uN0rFEXIq",0
1238,,0
1239,@Valeurs je l'aime pas ce type  /mais je soutiens catherine deneuve/je suis d'accord avec elle,0
1240,,0
1241,"@lemondefr Des femmes, dont Catherine Deneuve à la défense de «la liberté d’importuner» des hommes
https://t.co/6i78wionaL https://t.co/O1ol0EAEdN",0
1242,L’expérience #instruit et rend #prudent #CatherineDeneuve #Proverbe #afrique,0
1243,,0
1244,,0
1245,Pour ou contre l'interdiction des publicités sexistes ? Votez sur https://t.co/Z7v6iG2pcl #publicite #sexiste,0
1246,"Comment élever son fils pour qu'il ne devienne pas #sexiste
https://t.co/XSZ13ojkdQ https://t.co/klzfXCvNHn",0
1247,,0
1248,,0
1249,,0
1250,merci Géraldine c'est bien résumé @stonesht #aqababe #Jeremstar #JeremstarGate #Babybel #babybelgate #BALANCETONBABYBEL #BalanceTonPorc https://t.co/t9lmpidhSm,0
1251,,0
1252,,0
1253,,0
1254,,0
1255,"-Tu vois le petit Stark dans Game Of Thrones ? et bien disons que tu as des chances de devenir comme lui
-Hein ?
-Tu ne pourras plus marcher
-MAIS PUTAIN !
-Oui je sais c'est embêtant !
-T'as spoilé connasse ! https://t.co/3JYJ0aTSQD",0
1256,,0
1257,,0
1258,,0
1259,,0
1260,,0
1261,,0
1262,,0
1263,"Nos camarades du M2 #AGCOM organisent une conférence le 15 Février #sexisme et #publicité font-ils bon ménage ? 
Nous on s'y rend ! 🙋‍♀️🙋‍♂️ https://t.co/vmUkDogTEZ",0
1264,,0
1265,,0
1266,,0
1267,,0
1268,,0
1269,,0
1270,,0
1271,Eh mais votre copine Karel je lui expose mes états d’âmes et elle les tweet cette connasse mdrrrrrrrrrrrrrr,0
1272,,0
1273,,0
1274,,0
1275,,0
1276,,0
1277,,0
1278,,0
1279,"Voilà, c’est dit. #balancetonporc #aimetasoeur @foismarina https://t.co/ya9YmfJx4Y",0
1280,,0
1281,,0
1282,"L’ ambiance #balancetonporc était défavorable à M. Tron et l’avocat général trop offensif aux yeux de sa défense: en grillant un « off » et grâce à un sujet d’Envoyé spécial, elle obtient le renvoi des assises #fou  https://t.co/D7Z9slmph5",0
1283,,0
1284,,0
1285,,0
1286,,0
1287,,0
1288,,0
1289,"Depuis 2007, CSF fondation est présente en Suisse Romande dans le but de prévenir les séquelles de traumatismes auprès d’enfants confrontés à des épreuves de vie. https://t.co/WAEN0YVVtp
#HarcelementScolaire #harcelement #BalanceTonPorc #moiaussi #Trauma #cyberharcelement https://t.co/xXv2MjuX4n",0
1290,"Au Forum sur les agressions et le harcèlement sexuels, la min. Culture Montpetit, @udaquebec, @AQTIS_Officiel, Coalition culture le cœur du Québec et En piste annoncent la création d’un guichet unique 
#moiaussi 

Détails demain @QuebecReveille #CKIAFM 
https://t.co/IkiGBgdKTg",0
1291,,0
1292,,0
1293,,0
1294,"#MardiPol Christiane Taubira ""La police de l'Etat Français et l'extreme -droite ont joué les supplétifs à l'occupant nazi"" #VeldHiv #LePen https://t.co/0XhePTPYgx",0
1295,,0
1296,"DIRECT 2017 -  Christiane Taubira appelle à voter Macron, ""sans atermoiement"" https://t.co/RW0RgDPD3Y https://t.co/2mpZ4Q1l74",0
1297,"Christiane Taubira, les journalistes, Christian Estrosi : qui a été le plus sifflé au meeting de François Fillon à Nice ? https://t.co/cZxxyq6bfy",0
1298,"Assez de posture, @LucChatel rappelle sur BFMTV le rôle de François Hollande et sa ministre Christiane Taubira lors des écoutes de #Sarkozy https://t.co/56zcareUYn",0
1299,Tribune de Christiane Taubira : « Nous voterons Macron » — via @lemondefr https://t.co/d41eBPqzcG,0
1300,Ovation pour Christiane Taubira et Olivier Faure à Pau hier soir ! Un meeting qui nous a fait chaud au coeur #TaubiraPau https://t.co/TSsCk30xmf,0
1301,"Christiane Taubira : ""Le quinquennat de François Hollande n'est pas à jeter"" https://t.co/hJWZ7vhkHE https://t.co/N9ZKANSDST",0
1302,Le chaos pénitentiaire que l’on constate aujourd’hui est l’œuvre de François #Hollande et Christiane #Taubira. https://t.co/7EySQad6LZ,0
1303,"Foot : la femme de Mamadou Sakho, Majda, est enceinte de leur troisième enfant ! https://t.co/L2OPI85KqU",0
1304,,0
1305,,0
1306,,0
1307,,0
1308,,0
1309,,0
1310,,0
1311,,0
1312,"L’@ANEMF reçue ce jour à l’@Elysee par Marie Fontanel et Guillaume Couillard. Échanges encourageants au sujet du #ServiceSanitaire, des #ECNi, de la #PACES et du #sexisme.

Les #étudiants en #médecine sont force de propositions pour le système de #santé de demain ! https://t.co/qTD6T0U1M7",0
1313,,0
1314,,0
1315,Zéro déchet et féminisme https://t.co/YvWWKMnaYB #sexisme #societe #ecologie #objectifzerowaste,0
1316,Progression de l’ #Engagement des marques dans le #sexisme https://t.co/dwE7hPwCPp,0
1317,,0
1318,,0
1319,,0
1320,,0
1321,,0
1322,,0
1323,Excellent travail et surtout idée originale de ce photographe ! #Publicite #sexisme vs @corynenicq cc @lejoursanspub https://t.co/dRcExfnV42,0
1324,"Après #BonsBaisersdeBruges hier, Postplay vous parle à nouveau d'un #film de #MartinMcDonagh, #3Billboards : les Panneaux de la Vengeance, un conte des temps modernes sur fond de #racisme, #sexisme et #homophobie. 

https://t.co/rMZwagCeqe",0
1325,,0
1326,,0
1327,,0
1328,,0
1329,,0
1330,,0
1331,,0
1332,,0
1333,,0
1334,,0
1335,"A l'origine de #balancetonporc, Sandra Muller poursuivie pour diffamation par l'homme qu'elle accusait sur Twitter https://t.co/ZeRMxqJAct",0
1336,"#balancetonporc, #metoo... Assigner son accusatrice en diffamation, une «procédure bâillon»? https://t.co/QK4aAnuwAj via @20minutes",0
1337,,0
1338,,0
1339,,0
1340,,0
1341,,0
1342,,0
1343,,0
1344,,0
1345,,0
1346,,0
1347,,0
1348,,0
1349,,0
1350,,0
1351,Ma copine je la vois déjà comme ma future femme,0
1352,,0
1353,,0
1354,,0
1355,,0
1356,,0
1357,,0
1358,#MeToo.                                                                                                                                   Les deux mots qui ont déclenché un mouvement : https://t.co/ui7IaeRyn7 #MoiAussi,0
1359,"Bravo les filles! Des célébrités d'Hollywood lancent un projet anti-harcèlement sexuel #gogirls #moiaussi 
 https://t.co/3soYF941il",0
1360,,0
1361,,0
1362,"Récapitulatif du 1er mois de 2018. Champigny-sur-Marne, l’affaire Pacman, l’affaire Jeremstar, le jeune poignarder à Châtelet, le Réal Madrid qui coule, Combat de UFC pour du Nutella et une femme qui se fait baizer dans le RER D. Mdr le pire c’est que ce mois ne veut pas se finir",0
1363,,0
1364,"La journée la plus chelou de l’histoire
-Une femme qui se fait soulevé dans le RER D
-Des êtres humains qui se font la guerre pour de Nutella
-le responsable de ""papiers toilette"" qui gère Agathe Auproux
-12 chameaux botoxés disqualifié d’un concours de beauté en Arabie saoudite",0
1365,,0
1366,,0
1367,"Donne-moi ton cœur, baby
Ton corps baby, hey
Donne-moi ton bon vieux funk
Ton rock, baby
Ta soul baby, hey
Chante avec moi, je veux une femme like you
Pour m'emmener au bout du monde, une femme like you",0
1368,,0
1369,,0
1370,,0
1371,"#28janvier 1873
Naissance de #Colette, romancière française (décédée le #3août 1954).
► https://t.co/5jRW6iUNIv ◄
#Littérature #SidonieGabrielleColette #Féminisme #Chréri #AcadémieGoncourt https://t.co/vZ36yhHpLE",0
1372,,0
1373,💖  Interview de la “rock-star” du féminisme : Chimamanda Ngozi Adichie https://t.co/5kTztH009I via @lesinrocks,0
1374,,0
1375,,0
1376,,0
1377,,0
1378,,0
1379,,0
1380,,0
1381,,0
1382,,0
1383,,0
1384,,0
1385,,0
1386,,0
1387,"À l'approche des 16èmes de finale de la #CoupedeFranceFeminine, découvrez ce grand format sur le club du @vaff59650 ⬇️
#VivezleStadium
https://t.co/jN9jGCGo6l",0
1388,bonne chance au joueuses du #FCMetzFéminin (@SelenAltunkulak @Elody_Martins ....) qui joue ce dimanche en 1/16ème de finale de @coupedefrance contre @PUCFOOT féminin . https://t.co/AQqq0gaQhi @GrenatD1f  @FiersdeMessins,0
1389,,0
1390,,0
1391,,0
1392,,0
1393,,0
1394,,0
1395,La tribune de #CatherineDeneuve enfin traduite sur l'Olympe! Réactions dans la #bd #50NuancesDeGrecs chez @EditionsDargaud et bientôt sur @ARTEfr #leplusvieuxmétierdumonde #importuner #metoo #participeràundébatavecunesemainederetard @lemondefr  @CANAL_France @DeneuvExclusive https://t.co/6nO89WxkKQ,0
1396,,0
1397,,0
1398,,0
1399,,0
1400,,0
1401,,0
1402,,0
1403,,0
1404,,0
1405,,0
1406,,0
1407,,0
1408,,0
1409,,0
1410,,0
1411,,0
1412,,0
1413,Salut les Terriens : Aurore Bergé cible de commentaires sexistes sur les réseaux sociaux https://t.co/qlmLwfhL7g https://t.co/rFBJNCRa03,0
1414,"#AuroreBergé ne mérite pas tout ce buzz. Elle a atteint son but !
Or elle est ce qui se fait de pire en politique. C’est une serial traitre en qui on ne peut pas avoir confiance. Elle parle trop et lorsqu’elle ne pratique pas la langue de bois, elle dit une idiotie par minute.",0
1415,"Aurore Bergé, PP du groupe LREM : Soutient Valérie Pécresse (2010) puis Nicolas Sarkozy (2012), puis François Fillon (2012), puis re Nicolas Sarkozy (2014), puis Alain Juppé (2016), puis pour finir rejoint Macron...
C'est beau les convictions en politique... 😇 
#Opportunisme https://t.co/33cusASZM0",0
1416,,0
1417,,0
1418,,0
1419,,0
1420,,0
1421,,0
1422,"J’aurais pu inverser la courbe du chômage, convaincre Angela Merkel de rééquilibrer le rapport de force avec l’Allemagne, défaire Bachar El Assad, faire taire Valérie Trierweiller et renoncer les terroristes... mais je ne l’ai pas voulu https://t.co/INEjHnALtb",0
1423,,0
1424,,0
1425,,0
1426,,0
1427,,0
1428,,0
1429,"Les Bleues 🇫🇷 réalisent un bon score 📺 sur @TF1 👍 : 4,3 millions de téléspectateurs et 25% de PdA et 5,1 millions de téléspectateurs et 23,5 % pour l’apres match avec le podium 🏆 #handball https://t.co/hfC5s4e1Ye",0
1430,,0
1431,,0
1432,,0
1433,,0
1434,,0
1435,,0
1436,,0
1437,,0
1438,,0
1439,,0
1440,,0
1441,,0
1442,,0
1443,,0
1444,"@Ricoolaa @pervnarc @FredZarma @LouisDeStDenis @EricNaulleau Comme il arrive que des ""petites vieilles"" le fasse en criant à l'agression alors qu'on vient lui proposer de l'aider à porter ses courses. Ça m'est arrivé. C'est la peur qui les fait réagir comme ça… C'est une conséquence du problème dénoncé à travers #balancetonporc",0
1445,,0
1446,,0
1447,,0
1448,,0
1449,,0
1450,,0
1451,,0
1452,,0
1453,,0
1454,Super dispositif qui allie le rôle de l'enceinte 🎤🎸et le métier de son partenaire titre #habile 👍👍 #AccordHotelArena https://t.co/QB9CBQIuVN,0
1455,Mélanie Da Cruz enceinte d'Anthony Martial : Le sexe du bébé dévoilé ! https://t.co/QwFNrzV0MM https://t.co/gHsEtg3QXp,0
1456,,0
1457,,0
1458,,0
1459,,0
1460,,0
1461,,0
1462,,0
1463,"DÉBAT : Ce mercredi 6 décembre, retrouvez nous à 18h en salle 49 à @SciencesPo_Tlse pour un débat sur #balancetonporc, nous serons accompagné.e.s d'@AssoCactus et de son tout frais, tout beau, pôle féministe. 
https://t.co/M2ObCjImwZ",0
1464,,0
1465,"Si tu as trouvé une femme qui t’aime, prends soin d’elle.",0
1466,,0
1467,,0
1468,,0
1469,,0
1470,Tiens j'écrirais bien un article sur la façon dont Peter Jackson filme les femmes dans les Seigneurs des anneaux et pourquoi c'est assez féministe comme mise en scène,0
1471,,0
1472,,0
1473,,0
1474,,0
1475,Rencontre avec @bbarbusse ce soir à 18h30 à #Colmar pour parler #sport et #sexisme ! https://t.co/0ouI0foBuk,0
1476,,0
1477,,0
1478,,0
1479,,0
1480,,0
1481,,0
1482,"La directrice du FMI Christine Lagarde met en garde contre les baisses d'impôts pour les ultra-riches réalisées par Trump... qui ressemblent beaucoup à celles de Macron !
https://t.co/SlQRtqKBih https://t.co/0mROp8I4v8",0
1483,,0
1484,,0
1485,,0
1486,,0
1487,,0
1488,,0
1489,,0
1490,,0
1491,,0
1492,,0
1493,,0
1494,,0
1495,,0
1496,,0
1497,,0
1498,,0
1499,,0
1500,,0
1501,Enquête #harcèlement #sexiste dans les #transports 2017 : Dernières minutes pour remplir notre questionnaire &gt;&gt; https://t.co/XbA3WXt4HH https://t.co/C3joaNHgZC,0
1502,,0
1503,,0
1504,,0
1505,,0
1506,"Sur le blog, un texte sur le mouvement #Moiaussi et sur l'importance de parler. Nous y évoquons l'initiative lancée au Sénégal @nopiwouma = ""je ne me tairais pas"" ainsi qu'une piste de solutions pour éviter cette douloureuse expérience aux plus jeunes. https://t.co/lzSKxBxUUt",0
1507,#moiaussi : autopsie d'un mouvement mondial (infographie) Beau travail de @Mathysc @sondervorst @gabebl @gravelmatin https://t.co/om0tlMsvAC,0
1508,,0
1509,"Samedi à 19.00 @clhebdo5 avec :
🔷@Enthoven_R autour de la guerre des sexes 
🔷Patrick Stefanini et Nathalie St Cricq &gt;  #PenelopeGate un an après
🔷@annefloremarxer pour le #sexisme dans le sport 
🔷@FabriceMidal ""Sauvez votre peau ! Devenez narcissique"" #clhebdo https://t.co/BOwEf4eqwz",0
1510,"Quand les musiciennes de jazz s’insurgent contre le #sexisme.
https://t.co/4C8eTZvITQ via @FR_Conversation",0
1511,"#YaRacismedEtatQuand et un exemple de plus. 
Il suffit que la parole se libère a l’instar de #balancetonporc et ce sont des milliers de témoignages que chacun pourra lire
Telle est notre France 🇫🇷. On peut la guérir ensemble à condition que cesse le déni, d’abord institutionnel https://t.co/Q44VZxxoXJ",0
1512,,0
1513,Les miss se mobilisent: Balance ton porc 😂#MissFrance2018,0
1514,,0
1515,,0
1516,La femme de mon pere ? J'pouvais pas rever mieux #Ironie #DoubleIronie #TripleIronie #IronieInfinie,0
1517,,0
1518,,0
1519,"Je suis un cochon
Film en compétition, Nikon Film Festival
#BalanceTonPorc 
#NikonFilmFestival 
#jesuisuncochon
https://t.co/RtvEPwfXR5",0
1520,"Il a un mouvement #Balancetonporc, moi je créé le mouvement #Balancetonbanquier et #Banlancetondéputé. 
 #ParadisFiscaux #ParadisfiscauxTrudeau https://t.co/zbfueZYgQD",0
1521,"Il a un mouvement #Balancetonporc, moi je créé le mouvement #Balancetonbanquier et #Banlancetondéputé. 
 #ParadisFiscaux #ParadisfiscauxTrudeau https://t.co/nIJBbdPin7 https://t.co/Ree1YjoTZ7",0
1522,,0
1523,,0
1524,"Au moins 267.000 personnes ont été victimes d'atteintes sexuelles dans les transports en commun : https://t.co/5YhyMbYtiF
#harcelement #sexisme #femmes #transports #hdr #féminisme #metoo #moiaussi https://t.co/KZPhXwGjaJ",0
1525,,0
1526,,0
1527,,0
1528,"Bonjour, pouvez vous regarder ce produit, merci Aukey Enceinte SK-M8 Bluetooth 4.0 IP64 puissance 2 x 3W L'enceinte https://t.co/LuUXMt2lQF",0
1529,,0
1530,"Enceinte sans-fil Sony h.ear go (Bluetooth et Wi-Fi) à 99,99 € avec le code MUSIC30 https://t.co/P73iJP87eG #BonPlan https://t.co/BBAG7qYMot",0
1531,"Chrissy Teigen, enceinte et rayonnante après avoir révélé le sexe de son 2e bébé https://t.co/lGhlKpXr7W #people",0
1532,,0
1533,,0
1534,Signe que les français sont prêts à faire avancer les choses en dehors du prisme gauche-droite. Le ministre @jmblanquer vu comme un homme de progrès. https://t.co/RCWJUmihIC,0
1535,,0
1536,Drague comme comme un homme (ou une femme) politique pour la Saint-Valentin.,0
1537,📺 @LEPolitique : Jean-Michel #Blanquer est jugé comme un homme de progrès par les trois quarts des Français - Enquête Ipsos / @SopraSteria_fr pour #LEmissionPolitique https://t.co/nhZHHj5xyl,0
1538,,0
1539,,0
1540,,0
1541,"Il l'a bien mouchée la Aurore Bergé @tomvillaoff 😁 la nana qui a soutenu Sarko, Fillon, re-Sarko, Juppé et enfin Macron. Une vraie girouette!
#SLT",0
1542,,0
1543,La GRC veut faciliter la dénonciation des agressions sexuelles https://t.co/Ozs48sveRF #polcan #moiaussi,0
1544,,0
1545,"“Cat Person” https://t.co/0uaIJt1wlS Elle et il aimaient les chats. Un des articles les + lus, portant sur la notion du consentement qui précède une relation sexuelle pas tout-à-fait voulue ni assumée. En écho aux #moiaussi #metoo @RC_ML @magregoire @RimaElkouri @Lactualite",0
1546,,0
1547,Belle réponse Alyssa Milano #MeToo #moiaussi https://t.co/wSWsh47G1P,0
1548,,0
1549,Pour la première fois depuis longtemps un président français qui veut une Europe forte. It would be tragic if now Germany was to become the obstacle. Angela Merkel must think about her legacy beyond German politics. https://t.co/85lUnIUYZj,0
1550,,0
1551,,0
