"full_text","id"
"Demande d’action collective: #GilbertRozon ne veut pas verser des millions de dollars (@MNguyenJDM) #JDQ #moiaussi https://t.co/6HsDnIx57N https://t.co/gYHV0NQB1v","950693424314900480"
"@SamDorianJr @beINLigue1Confo @AngersSCO @Margot_Dumont Tu vas te retrouver sur #BalanceTonPorc si ça continue !","939805647557799936"
"#Weinstein #Hollywood  comprendre que cela ne date pas d'aujourd'hui...#balancetonporc #alire #hollywoodbabylone 
hollywood un ramassi de gens drogués et dépravés dixit #aleisterCrowley l'homme le plus malsain du monde...ça fait rever https://t.co/AujF0rPMYE","939805806987501568"
"Les commentaires des frustrés des réseaux sociaux sur la robe d'Aurore Bergé...
Continuez à commenter la Ligue des champions c'est mieux les ayatollahs de Twitter que tu vois sur Snap/Insta/Fb publier des photos de vacances à Pataya...","967743524962820096"
"Pour la première fois depuis longtemps un président français qui veut une Europe forte. It would be tragic if now Germany was to become the obstacle. Angela Merkel must think about her legacy beyond German politics. https://t.co/85lUnIUYZj","986350580082896896"
"📺 @LEPolitique : Jean-Michel #Blanquer est jugé comme un homme de progrès par les trois quarts des Français - Enquête Ipsos / @SopraSteria_fr pour #LEmissionPolitique https://t.co/nhZHHj5xyl","964259292525268993"
"Angela Merkel rendra visite à Donald Trump à Washington vendredi 27 avril, 2 jours après la fin de la visite d'État d'Emmanuel Macron. https://t.co/cpthBZ6E2h","986603516985856003"
"“Cat Person” https://t.co/0uaIJt1wlS Elle et il aimaient les chats. Un des articles les + lus, portant sur la notion du consentement qui précède une relation sexuelle pas tout-à-fait voulue ni assumée. En écho aux #moiaussi #metoo @RC_ML @magregoire @RimaElkouri @Lactualite","943209162011537408"
"#blague #gay 
- Quelle est la première chose que je regarde chez une femme ?
- Son mec ! 🤣🤣","960246905489051648"
"Angela Merkel's facial expression 🤣 https://t.co/lRo1vkU5EL","986425935170695169"
"Ensemble contre le #sexisme https://t.co/hLe73pMFQJ","956432127607885824"
"Christiane Taubira : ""La culture m'a sauvé de l’aliénation, du ressentiment"" https://t.co/eH40n9aBJC","881420469273976832"
"Christiane Taubira, oratrice et comédienne, fait un carton au Festival d'Avignon #FDA17 https://t.co/yZltEh3oC5 https://t.co/yITsPznOoe","883730000264015873"
"Christiane Taubira au Festival d'Avignon pour un “grand moment de partage et de réflexion” https://t.co/9YMQZlVKN4 https://t.co/TzbcR4UMTy","879750026410553344"
"Christiane #Taubira invitée star du Festival d'Avignon. Une nouvelle raison de ne pas y aller https://t.co/utZtBBaOqV via @Figaro_Culture","883960484944379904"
"Christiane Taubira : « Il y a une vision gestionnaire, étriquée, du budget de la culture » https://t.co/GtLT0cVdJ3","886816189263032320"
"A Berlin Christiane Taubira visite l'exposition Eclats DDR, pleine de curiosité et d'attention, deux heures intenses @ChTaubira https://t.co/arzewdICOp","874697228379729922"
"[POINT PRESSE] Christiane Taubira ""lire m'a donné la conscience d'exister au monde. Lire m'a permis de voyager"" ON AURA TOUT https://t.co/D3p5iVOa0j","884348828429713410"
"Christiane Taubira : ""La légitimité à gouverner n'est pas seulement électorale, elle est aussi éthique et politique"" https://t.co/3h7xlZ64L4 https://t.co/GSoSI8Qhi0","881466679070478336"
"Le @Qofficiel a raison : 
trois noms, insultés, humiliés resteront dans l'histoire  : 
Simone Veil, Robert Badinter, Christiane Taubira","880841934859898881"
"Christiane Taubira présidente et Benoît Hamon premier ministre, je suis prête à donner mon âme pour que ça arrive #Quotidien","880848180363046913"
"RT @LaCroix :  Comment mettre hors jeu le #sexisme dans le #sport https://t.co/sfM2zLWDoc","955480252477829121"
"Les États-Unis, Angleterre,et la France agissent en Totale irresponsabilité envers la Syrie..Angela Merkel à fait preuve d'une grande maturité politique https://t.co/3dZu55SJYo","985276213261414400"
"J'ai adoré le ton ironique et la poésie de cet article ! ""Modeste proposition pour mettre fin à la misère sexuelle"" via @Mediapart #sexisme #feminisme https://t.co/aUKowZQkK7","955463720699879424"
"#Challenge Introspection J 20: Si tu étais né de l'autre sexe? développement personnel
#introspection #born #sexe #piscine #sac #6emsens #égalité #homme #femme https://t.co/XBmyFJRLBV","954792434751475712"
"Comment réagir face à une situation de harcèlement sexuel ou moral au travail ? #balancetonporc #metoo Par Frédéric CHHUM, Avocathttps://www.juritravail.com/Actualite/stop-harcelement-sexuel/Id/273404 https://t.co/x6290AnpKn","955107973352828930"
"Rdv dans 20 min @France5tv pour #Clhebdo ! 
 🔷@Enthoven_R autour de la guerre des sexes 
 🔷Patrick Stefanini et Nathalie St Cricq &gt; #PenelopeGate un an après 
 🔷@annefloremarxer à propos du #sexisme dans le sport 
 🔷@FabriceMidal ""Sauvez votre peau ! Devenez narcissique"" https://t.co/EtJuNkG5Au","954771081545609216"
"Femmes françaises les plus influentes : Christine Lagarde en tête, suivie de Brigitte Macron et Anne Hidalgo https://t.co/OK7SQEbCGt via @ParisMatch https://t.co/f4Vj97zgJz","929677116958011392"
"La visite prochaine de Madame Christine Lagarde @Lagarde Directrice Générale du #FondsMonétaireInternational, au #Bénin, augure de nombreuses retombées pour notre pays @AAgbenonciMAEC @gouvbenin https://t.co/fLsl1xOnBg","938771947286081537"
"""Même loin de la #France, c’est elle qui domine. La directrice générale du FMI, Christine Lagarde, arrive... https://t.co/NrnckeTpHx","932927835072880640"
"""Il est temps que «des chums cessent de juger des chums». Lettre de l'exécutif de la #FAECUM et de @ageefep pour rectifier les faits concernant la sortie du SGPUM dénonçant les modifications à la Charte de @Umontreal #AgressionNonDénoncée #MoiAussi https://t.co/zlrmrQ02mx","935894189354704897"
"La directrice générale du FMI, Christine Lagarde, arrive nettement en tête du classement des femmes françaises ""ayant le plus d’influence et d’audace"" https://t.co/qp1qQlsJNr https://t.co/ZYAGSZpV1Y","929676403649396736"
"We are very proud to welcome the #IMF Chairman @Lagarde in our hotel @goldentulip_coo during her official visit in Benin / Nous sommes très fiers d'accueillir la directrice du #FMI Christine Lagarde dans notre hôtel #GoldenTulip #Cotonou durant sa visite officielle au Bénin. https://t.co/GcbfpX9ozX","940252983320772613"
"Dans les @LesEchos du 14 Nov 2017 ""Christine Lagarde @Lagarde aimerait voir plus de banquiers en prison "" ce ne sont pas les victimes de l' #affaireapollonia qui le disent mais la directrice du FMI !!  Les juges encore trop laxistes, selon Lagarde"" ça on connaît avec le Muller !! https://t.co/s6K7Aq0Tir","931784575394697216"
"Christine Lagarde désignée comme la femme la plus influente en France https://t.co/IU8wHgsHBG https://t.co/IBLFJPK0l0","929714823306366976"
"Jonathann Daval il a étranglé sa femme Alexia par accident. Puis il l'a deplacé dans la forêt, par accident. Il l'a brûlé par accident. Et il a fait croire, par accident, qu'elle était pas rentrée de son jogging.
#alexiadaval #jonathannDaval","958395194638028801"
"Tu étrangles ta femme.
Tu la tue.
Tu l'habille en joggeuse.
Tu la brûle.

Mais c'est un accident. 

#JonathannDaval","958398548437012480"
"J’suis dépassée. Il a tué sa femme, brûlé son corps. Il a clamé son innocence jusqu’aaaaaaa, sa belle-famille était derrière lui et croyait en son innocence.
Au final, monsieur nous dit que c’était un accident. AH ! …","958394030366306305"
"Après #balancetonporc , #balancetonaeroport 😂 
#EnqueteExclusive","955212039131140096"
"[ #Chine ] #Audi retire une vidéo jugée #sexiste https://t.co/2IYu708BtJ sur #Mediasia","890307254557265922"
"LIVE | Conférence de presse à Berlin avec la Chancelière Angela Merkel.
https://t.co/7inFYNq5qz","986929890036539392"
"Femme enceinte tir policier non léthal sur voiture perd son oeil #Ferguson (St Louis Dispatch) http://t.co/YpT2cnMsKv http://t.co/tDXnvBy7qF","539163892413636608"
"#WomenNotObjects Ces femmes répondent avec sarcasme au sexisme dans la pub. Et elles ne font pas dans la dentelle. 👊🏽 #EnsembleContreLeSexisme https://t.co/MfT3lFAnG2","956492524088188930"
"Manifeste #sexiste: #Google toujours au cœur de la polémique https://t.co/k8C3fkxVeB","897050439052660737"
"Demain soir, @rplfilmtheatre présente sa 1re soirée #hottopics. Un panel d'experts animera une discussion sur l'avenir du mouvement #moiaussi, suivie de la projection du film #ABetterMan, explique Jennifer Matotek #rcsk https://t.co/SMSVYR3pDb","950447232062509061"
"Tout mon soutien à Christine @Lagarde pour sa réélection à la tête du #FMI. Une femme de talent dont l’économie mondiale a besoin.","690480689041510400"
"VIDEO -  Pornographie et protection des mineurs, @EmmanuelMacron ira-t-il jusqu’au bout ? #VendrediCestPoisson #balancetonporc https://t.co/FsX67ZWqVa via @YouTube","936590104956690433"
"L'Invité Afrique - Christine Lagarde sur le Franc CFA: «Ce n'est pas au FMI de statuer» https://t.co/KHyUb8WMDb https://t.co/31cAP3rkuc","941211188972720131"
"Merci au collectif #EnsembleContreLeSexisme pour leur accueil, leur engagement et leur amitié","956515311548796929"
"À Suivre EN DIRECT : discours de Christine Lagarde, directrice générale du FMI, à la Chambre de commerce et d’industrie du Bénin à 9h45 Cotonou / 8h45 UTC / 3h45 Washington, D.C. https://t.co/sbmNEREEeX https://t.co/rPQkCM5IUw","940499049643462656"
"La une du JDD
&gt; Le diagnostic économique de Christine Lagarde
&gt; Comment Wauquiez veut attaquer Macron
&gt; Le programme culturel de 2018 https://t.co/EpMTSPkCVU","947235270725914625"
"Pour la 1ère fois en France se tient la Journée nationale contre le sexisme le #25janvier → 1 pas important vers égalité 🚺🚹, grde cause du quinquennat. 
A l'@ONU_fr aussi nous nous mobilisons #EnsembleContreLeSexisme https://t.co/oCGndnMegY","956529224898285568"
"#moiaussi #MeToo  • Serez-vous des nôtres ce soir ? À la Station Ho.St dès 18h30. Découvrez cet article de Marlihan Lopez, agente de liaison du @RQCALACS et co-vice présidente de la @LaFFQ qui sera présente. Gratuit et sans inscription. https://t.co/wnvZ2Ub3ZN","935200374868402177"
"« Les situations de crise financière révèlent toujours les fragilités et les vulnérabilités des systèmes de gouvernance » Christine Lagarde patronne du FMI en parlant du Congo Brazzaville 🇨🇬","941253315802869760"
"#EnsembleContreLeSexisme : 1975, la notion décortiquée par Simone de Beauvoir https://t.co/WqTKgZmBUo https://t.co/uL1DoDa6sb","956477248122470401"
"Christine @Lagarde quitte 🇩🇯 dans la soirée d’hier avec un sentiment de gaieté d’euphorie et d’enjouement et bien sûr avec une envie de revenir très bi1tôt en tant que touriste pour savourer le goût des huîtres et le soleil de Notre pays bravo à @Ilyasdawaleh et tout son équipe https://t.co/6sSwZKRoSP","943152745904820227"
"Les bases de la transformation technologique en Afrique -  Découvrez le discours de Christine Lagarde, directrice Générale du FMI à la Commission économique des Nations Unies pour l’Afrique (CEA)  avec de nombreux exemples d'avancées concrètes  - https://t.co/BZpQqzNv2O","947048115038834688"
"Valérie Pécresse : ""Je suis une femme d'ordre""

Ses divergences avec Laurent #Wauquiez ne font pas renoncer la présidente de la région Île-de-France à un projet commun. Explications &gt;&gt; https://t.co/rKigOlc7Cy #LePoint @tugdualdenis @erwanbruckert @vpecresse https://t.co/SfkqSzcNvU","964888493494239232"
"J’ai décidé, en accord avec sa famille et avec la direction de @GroupeRATP, de donner à la station de métro Europe à Paris, le nom « Europe-Simone VEIL » en hommage à celle qui fut la première femme présidente du parlement européen, et une grande figure francilienne!","989196691415994369"
"Pour Pécresse, Wauquiez serait un homme du passé. Notons que Valérie Traîtresse n'a rien d'une femme d'avenir... !","901894426909401089"
"Un premier pas vers la #pub non #sexiste ? 👦👧⚽ Jolie réalisation @DDBParis pour @vw_france @FFF 👏 #communication https://t.co/xiXInwSJCv","887615088068317184"
"Avec Christiane Taubira, en tant que Premier Ministre et avec le soutien d'une large majorité parlementaire, je suis heureux et fier d'avoir contribué à mettre en oeuvre l'engagement de François Hollande #5AnsMariagePourTous","988410947487313921"
"""L'acte que nous allons accomplir est beau comme une rose dont la tour Eiffel assiégée à l'aube voit s'épanouir enfin les pétales. Il est grand comme un besoin de changer d'air, fort comme l'accent aigu d'un appel dans la nuit longue."", Christiane Taubira #5AnsMariagePourTous https://t.co/KCbDrPDLmo","988435637740154881"
"Nous sommes 67 millions d'habitants en France et nous avons peur d'en accueillir 24000 de plus. Mais qu'est-il donc arrivé au pays des droits de l'homme ? Écoutez Christiane Taubira jusqu'à la fin de cette vidéo SVP. https://t.co/yU9LKjS81S","990976180168904704"
"Comment mettre hors jeu le #sexisme dans le #sport https://t.co/eryGwgfOKd","955393322968854528"
"En réaction à la déferlante du mouvement #MoiAussi #MeToo cet automne, le gouvernement du Québec vient de débloquer 25 millions de dollars étalés sur trois ans. Parce que #yaduboulot https://t.co/EJkxpZkQiU","943486963675467777"
"L'avis de @valtrier sur #balancetonporc et la tribune sur le ""droit d'importuner""... Elle préfère ne pas s'étendre sur le sujet #CàVous https://t.co/HxumDhzxT3","954416155355164672"
"Le harcèlement sexuel est désigné “Nouvelle de l’année” par les médias canadiens https://t.co/q0B0xjHEfA #Retrospective2017 #moiaussi https://t.co/38s0ptVFkL","943507536078102528"
"#MoiAussi #MeToo: Le gouvernement du Québec vient de débloquer 25 millions de dollars étalés sur 3 ans afin de mettre en place un plan d’action pour lutter contre les violences sexuelles. Via @TERRIENNESTV5 par @cathyfrancois
https://t.co/g1ntWTcqot","943503761783209985"
"Surfeuse surdouée mais pas top model, elle se bat sans sponsor  #brésil #surf #sexisme #genre  @camillegranjard  https://t.co/7Kdc19wbsQ via @LObs","955719468927389696"
"#hopital Une commission pour lutter contre le #sexisme au @CHUdeToulouse et mettre les #femmes en lumière. cc @Univ_Toulouse @UT3PaulSabatier @alebura @reseauchu #EgaliteFH #LGBT
https://t.co/bqBm18FmyI","955724220759265280"
"Avec leur « stratégie du bulldozer », les avocats de Georges Tron parviennent à faire reporter un procès qui s’annonçait difficile pour leur client dans le contexte #balancetonporc. Récit @robert_diard  https://t.co/ySSWIke2jr","941968524569993216"
"Quand même Christine Lagarde arrive à être plus à Gauche que le gouvernement... https://t.co/tgI7oQFmvO","918932735481217024"
"Hyper stressant mais un vrai plaisir à voir ce match !!! Allez les Bleues on y croit jusqu’au bout 💪🏻 #Mondial2017","942441248329216001"
"Femme motivée, qui gagne1200€ net par mois, avec 3 enfants et le sourire aux lèvres h24. Ce sont ces personnes qu'il faut aider. #PatronIncognito","955916698657411073"
"11-10 à La mi temps !!! match sérieux des françaises #FRANOR #Handball Allez les bleues 🇫🇷🇫🇷🇫🇷","942441389173985280"
"Quel match pour l'instant ! Allez les bleues ! 🏆#FRANOR #BleuetFier #Simplywunderbar","942439590182387712"
"BREAKING NEWS
Manon est une connasse!!! Je vois pas pk elle demande a Adixia de venir !?? #lma #lmea","991026957113610243"
"Au sommaire du no 72: Catalogne, #MoiAussi, socialisme et indépendance, téléphone éthique et bien plus! https://t.co/XvvtcZo8dj #polcan #polqc https://t.co/vu4Ggp8A5t","937045707021803520"
"Oui j’ai choisis serpentard parce que OUI, je suis une connasse #HogwartsMystery","989464619302432768"
"Est-ce la fin des pubs sexistes ? #Pub #Marketing #Marques #Com #Commercial #sexisme #clichés https://t.co/zV69F6VgPB via  @BFMTV","953551796047417344"
"non mais c’est une blague le mec hyper canon qui me drague sur insta et là il me sort quoi « prend une vidéo de toi qui pete j’adore ça » MAIS WESH","958655190504300546"
"@TIME Une victoire pr mes 2 filles, ma femme, ttes les femmes du monde, je crois que faire du mouvement #MeToo ou #MoiAussi la personnalité de l'année 2017, Time Magazine, vient de concéder une Grande Victoire aux femmes tout en disant à la justice d'agir contre les agresseurs sexuels. https://t.co/IvtBmTKHPe","938411694484873217"
"Ce soir à 22h20 on reçoit @Pierr_Person et on débriefe l'actu politique avec @Acarrouer @renaudpila @MichelTaube !
-Les blocages des prisons
-Bientôt des PVs pour les consommateurs de cannabis?
-La circulaire sur les migrants
-Le plan Pénicaud pour l'égalité homme-femme","955084271382859776"
"Angela Merkel lâche Emmanuel Macron sur son projet de budget de la zone euro https://t.co/vg5Rr3uful https://t.co/miE7oMCkhM","981671443384717312"
"Le collectif #EnsembleContreLeSexisme vous donne rendez-vous dès demain 09H00 pour la première journée nationale de rencontres sur le sujet du #sexisme ! Marrainé par @MarleneSchiappa, un événement à suivre en live tweet toute la journée #25janvier https://t.co/ovTO0C8vga","956224971453468672"
"Rendez-vous dès demain 09H00 avec le collectif #EnsembleContreLeSexisme pour la première journée nationale de rencontres sur le sujet du #sexisme ! À suivre en live tweet toute la journée #25janvier https://t.co/MsBD2b7dL2","956206880304586754"
"Et pr faire le tour @realites est partenaire du NMA(athlètisme), du NLA (fille), l’a été du NRB, du Tournoi de foot d’Orvault, du club de basket de PORNIC, du stade Rennais, du stade Rochelais rugby (a été et le sera), du SCO d’Angers et bientôt du Volley Tours 🤘😜😄 @YelloPark","947153951941648386"
"Réaction sur @Europe1 après avoir été distinguée aux côtés des femmes et hommes de talents et de coeur #PersonOfTheYear par @TIME .Prix collectif. . A 30.43. Attention ça va très vite. Thks @xavieryvon. #balancetonporc #metoo https://t.co/rVWV50Xkhr","939102180669317123"
"#BalanceTonPorc: Assigner les femmes en diffamation, une «procédure bâillon»? https://t.co/N8T4GKOP7K","954390100133195778"
"Un rassemblement #metoo à #ClermontFd contre les violences faites aux #femmes. 🙏#balancetonporc #harcèlement https://t.co/0qpxV2B2qs","924613623976165378"
"J'aime une vidéo @YouTube : ""En TT #11 #BalanceTonPorc"" à l'adresse https://t.co/QkdWwTIpZt.","939097433056989184"
"Je crois que j'ai écouté au moins 7 fois le nouveau single de @Stromae ce matin, je suis épatée par ses vers
""La tête dans son téléphone
Sans écouteurs on la croirait folle
Sans Google on la croirait conne
Et sans filtre on la croirait bonne""
PUTAAAAIN
#stromae #Defiler","989766435235770368"
"Et alors #Moix ? Au lieu de repartir comme t'es venu... Tu n'as pas pris de migrants chez toi ? Tu les as laissé dehors ? Ils te disent qu'ils ont froid la nuit. Tu leur as offert des couvertures ? Ça fait la morale à tout le monde mais ça en branle pas une en fait #SLT","970012126092853249"
"Il faudrait plus de personnes comme Yann Moix. Qu'on l'aime ou pas dans #onpc , il est humain.   #SLT","970013196974256129"
"“Je me suis dis que ma vie était finie, détruite, mais j’avais constamment l’image de ma fille devant moi et je ne pouvais pas la laisser. C’était inconcevable de m’endormir. Je me suis dit qu’ils (ndlr. les terroristes) ne pouvaient pas m’avoir” - Walter Benjamin dans #SLT https://t.co/VG8yOmsRUW","970024405760905218"
"#meetoo #balancetonporc Vous êtes sportive (ou connaissez une sportive concernée) et vous voulez témoigner, contactez-moi...","924609882082422784"
"🛑#Audiences :                              
➡️ Record de saison en PdA à 5% pour #DirectAuto en matinée fédèrant près de 300 000 téléspectateurs ; 1ère chaîne nationale sur les ICSP+ et HOM&lt;50. 
➡️ #SLT leader TNT et 5e chaîne nationale en Access 

➡ Tous les chiffres https://t.co/ELgAYnlEgo","970216543828267010"
"#Sexiste #grossophobe #PasUneIdeeDeGenie : une publicité de Gifi avec Loana s'attire les foudres des internautes https://t.co/cdqVh0sjkg]","880384970564489218"
"« Vous êtes vraiment handicapée? » 

Non non connasse j’ai la flemme de marché 😅 
Elle les aura toutes faites","989185243763675136"
".@Nadiya​_Officiel parle de son absence sur e plateau de Salut @lesterriens : ""J'avais envie de prendre du recul pour me renouveler"". #SLT

➡️ Interview à (re)voir sur @MyCANAL​ : https://t.co/TAvpREpJja https://t.co/na7JVt3L8n","970608914755674112"
"Je suis sur que pour être recruter par l'état faut être un(e) connard/connasse doubler d'un égo surdimensionner. Autrement c'est pas possible une si grande concentration de connard au m2","988403704767361024"
"Lorsqu'une meuf te drague sur réseau sociaux et te demande Photo... mon frère parle pas trop 😂😂 send lui un Selfie de toi et ta meufs 😂😂😂

Sérieux je crois pas que ce genre de mec existe ☺","958819534349197312"
"Quand le gars qui drague ta pote se sent obligé de te présenter un de ses vieux potes pour que tu te sentes moins seule. 

Gros FOUT MOI LA PAIX.","957800609243193344"
"""La femme parfaite est une connasse"", on ré-imprime!!! #dixitmonéditeur #bonheur #hihihi @marie_aldine","306553915875422208"
"L’année du silence enfin brisé | Ma chronique JDM https://t.co/2WYKuFnr18 #polqc #assnat #polcan #polmtl #moiaussi","946704225077223424"
"Rappel de l'action de la grande féministe Andrea Dworkin. Harvey Weinstein et la question des complices – Ce que la campagne #MoiAussi nous rappelle à propos des agressions sexuelles https://t.co/ud8yyKmQOs via @wordpressdotcom","945245017647517696"
"Quand les musiciennes de #Jazz s’insurgent contre le #sexisme https://t.co/trBYViapTn","954404634717716480"
"Réforme de l'#UE: Angela #Merkel et Emmanuel #Macron annoncent des propositions communes d'ici au mois de juin. https://t.co/47MwwrfI4S https://t.co/MQEXN4PPkY","987270564300681216"
"The World's 50 Greatest Leaders
Au revoir Angela, au revoir Donald et... bonjour Emmanuel!
Selon @FortuneMagazine il a remplacé Merkel comme rempart le plus fort de l'Europe contre le populisme xénophobe. Ça ne va pas lui faire que des amis... 😄
 https://t.co/6jjjAmBbIs","987321811850457089"
"Il détourne des pubs sexistes vintage en inversant les rôles 💪 💋 &gt;&gt; https://t.co/Mon0S4QR9U #sexisme #pub https://t.co/moA1PWTH0S","954397627117957120"
"#Allemagne #France La chancelière allemande #AngelaMerkel et le président français #EmmanuelMacron en visite à #Berlin se sont entendus jeudi pour prendre des décisions importantes sur les réformes de la zone #euro d'ici juin. https://t.co/XLnbeXSpOb","987269736047181825"
"« Je t’aime comme un fou comme une crêpe comme un homme que je ne suis pas » #PlaceCrêpeDansUneChanson","959498176934924289"
"J'ai ajouté une vidéo à une playlist @YouTube - Mulan - Comme un homme https://t.co/0X3bo2tDTN","959471605469638657"
"@EnModeMacaron je n'aime pas Darmanin ni ceux qui retournent leur veste pour un poste !... 
Mais lorsqu'une jeune femme accepte d'aller au resto et de rentrer dans une chambre d'hôtel !... à mon avis elle savait à quoi s'attendre... lui faire un procès des années après, je trouve ça louche 🤨 https://t.co/o12AvhymXJ","957533309751394304"
"Le mouvement #MeToo est la personnalité de l'année 2017 selon @TIME ! #balancetonporc https://t.co/CQnVqeBVx0","938516448082911232"
"@MHDOfficiel a marqué l'histoire de la musique, dans 60 ans on parlera que de lui et de ces œuvres, mais avant il faut que le Musée Grévin fassent une statue de cire de lui, pour que les générations futures puissent se ""cultiver"" mdrr. Mdrrrr je parle comme un homme de 60 ans","959508192010080256"
"Une centaine de Françaises s’attaquent au mouvement #MoiAussi https://t.co/QyTi94p8YR via @LeDevoir-Le cœur a ses déraisons que la déraison ne connaît pas.","951092263404343296"
"Star Wars VIII ou ""comment violer l'une des meilleures licences du cinéma"" by Disney #balancetonporc","942354723172122624"
"Le collectif #ensemblecontrelesexisme  vous donne RDV demain pour la 1ere journée nationale d'échanges sur le #sexisme ! Marrainé par @MarleneSchiappa, un événement à suivre en live tweet toute la journée #25janvier avec 22 organisations dont @InterElles  chez @TelecomPTech https://t.co/sjP4eiQLCr","956274241351151616"
"Alain Finkielkraut donne son avis sur la pétition de Catherine Deneuve: '' La civilisation, c'est distinguer et distinguer encore''","953802685345615873"
"Catherine Deneuve revient sur la polémique provoquée par sa tribune dans ""Le Monde"" https://t.co/oPkaBluKTi Ok, Kat ;-)","953760944072679426"
"Les socialistes peuvent faire une Ola et dire GLOIRE à Ségolène Royal. Attitude de femme d’État et intérêt supérieur du parti/pays à Reims.","272815804964274178"
"Je n'ai aucune peur de la mort.
Je préfère mourir comme un homme que vivre comme un lache
vive la révolution. https://t.co/N0bxovtvRr","959492358659362817"
"La réussite d'un combat exemplaire et déterminé conduit par un femme de conviction. merci Ségolène Royal.","990488939676033025"
"Ségolène Royal est la femme politique la + calamiteuse de l'Histoire de France. Elle était 100% compatible avec Hollande.  #écotaxe #Capital","846107532573790208"
"Il y a 5 ans, mariage pour des personnes de même sexe. Un combat parmi les plus essentiels auxquels il m’ait été donné de participer à l’Assemblée. Conviction, volonté et fierté avec tous les camarades de la commission des lois autours de Christiane Taubira. Merci à eux.","988519251442094081"
"J’ai dragué une meuf au guichet à Laposte et demandé son num, elle m’a souri et dit qu’il fallait d’abord remplir le formulaire D76 et KB18...","955808717022420994"
"Devise de la #republique : L/E/F , ou bien celle de @auroreberge ? Progressiste? Le libéralisme détruit toute idée de Fraternité et ne crée de liberté que pour les tricheurs : Quel progrès ! Plutot que: Lrem ,appellez vous:""On a marché sur la République""! https://t.co/uqWphczHXU","966980176440713216"
"Pourquoi l’Allemagne garde l’avantage face à ses partenaires européens même avec une Angela Merkel affaiblie sur le plan intérieur https://t.co/VNHWb5a0Mk https://t.co/WvIxNqOGiA","974190486205419520"
"J’adore les propos de @AurelieLanctot ✌️#tlmep #metoo movement #moiaussi","952710913907482624"
"La France ; et si on était fier de notre pays ?

Cinq ans. Il y a cinq ans, Christiane Taubira faisait voter le Mariage pour Tous. Alors que les réactionnaires prévoyaient une catastrophe... https://t.co/phlDuSTlAf","988344712980508672"
"C'est parti entre la France et l'Italie ! 
On veut une victoire pour ce 1er match de l'année👊
ALLEZ LES BLEUES !!🔵⚪🔴
#FRAITA @C8TV https://t.co/UMERdfYZeo","954806304555626496"
"#FRAITA ⚽️ 🇫🇷 🇮🇹 France - Italie au 🏟@orangevelodrome Tous devant la TV📺 sur @C8TV à 21h pour encourager notre @equipedefrance 😀RT si vous allez regarder le match
❤️Si vous pensez que nos Bleues vont gagner ! https://t.co/W8DVgz44Mj","954804115963445248"
"#Chine : #XiJinping félicite Angela #Merkel pour sa réélection au poste de chancelière de l'Allemagne pour la quatrième fois. https://t.co/p69AQaS9p3","974097957350916097"
"@cam10abily23 @SandrineDusang @bretigny7sand Quelle belle brochette! Meilleures attaquante, milieu et defenseures des bleues... Vous nous manquez cruellement sur le terrain avec les bleues...revenez please!!! Bon match à tous...","954805453292228608"
"Nuit aussi ici @LiberLibrairie autour de l'oeuvre de l'écrivain C.N.Adichie (Americanah,Chère Ijeawele ou un manifeste pour une éducation féministe @Gallimard) Et qui cette année est l'ambassadrice de #lanuitdesidees Engagée, pour égalité hommesfemmes, place des pays africains... https://t.co/mAPdkUKM9m","956593475759337472"
"@bonapequality 
Le Lundi 15 janvier aura lieu le 2nd forum des formations et des métiers au sein du collège Le vallon à AUTUN. #stereotypes #sexisme #forumvallonautun","950349512274522114"
"C’est beau de voir #AuroreBergé défendre l’IVG #slt https://t.co/4ld1K7r0mJ","967473879840149505"
"Il paraît que Damien Baizé attendait Aurore Bergé à la sortie du studio de #SLT ! https://t.co/1SIdfOYBBE","967480100445925378"
"Maintenant place au match France 🇫🇷- Italie 🇮🇹 et une victoire pour nos bleues ⚽⚽ @FFF @lmedfoot @coeursdefoot @verolaine10 @BrigitHenriques @Mesli_Dounia @GvtMonaco https://t.co/A5aVAFI8Vc","954802945148833792"
"Tom villa dans #SLT analyse parfaitement la girouette Aurore #Berge
""Elle a un parcours politique qui est très...Heu...disons que quand y'a un buffet à volonté elle goûte à tous les plats"" https://t.co/vTArYubk52","967467533820456960"
"Entre @lolobababa et @Jeanfi_Janssens, rien ne va plus ! 💔
Retrouvez les ce soir à 19:05 dans #SLT sur @C8TV ! https://t.co/lgz41zkp1J","967437123514183680"
"#balancetonporc trop long et tellement court en même temps alors je vais juste dire vous en êtes touss😊","940239518896132098"
"«Tout ça avait lieu avant, de manière plus privée. #MoiAussi l’a fait apparaître sur la place publique. Maintenant, trois mois plus tard, est-ce qu’on est soudainement passé de l’autre côté ? Est-ce que le système a miraculeusement changé ?» https://t.co/uhVYHdTUBm","953271744634261504"
"Valérie Trierweiler: ""Je fais la différence entre une femme harcelée par son petit chef et une actrice qui va dans la chambre de son producteur"" #balancetonporc #ValerieTrierweiler https://t.co/jQ3lEcSybf","954644736211607552"
"Merci a l' @APHP pour la communication contre le #sexisme avec la lettre de @MartinHirsch c'est un long combat qui doit etre mené ! Bon début ! https://t.co/4zXPnYOAT6","951121214382231552"
"Aurore Bergé s'exprime sur le harcèlement .... https://t.co/QJgpgJgvBm","967654788048486400"
