id,text,user,is_hateful
5483,@user @user @user @user un gauchiste c'est comme le poison ça agit d'une mort lente,user_4,0
5484,Allah requires everyone to love his neighbor.,user_13,0
5485,je ne suis pas gauchiste. plutot droite... mais ca n'a pas de rapport avec ca. ce que je dis...,user_7,0
5486,comment peut être attardé à ce point ?,user_6,0
5487,c est la gauchiste marine le pen l extreme droite en france? c est un sketch? team pochtrons les gars,user_9,0
5488,tqt te soutient !! faut qu'il paye l'autre mongol la,user_7,0
5489,c'est quoi un ou une negrophille pck je comprends pas et c un renoi qui te parle — negro = noir (ici pas la couleur…,user_13,0
5490,la france et les usa sont entrain de se battre pour voir qui est le pays le plus attardé c'est pas possible autrement,user_3,0
5491,la bonne blague. l'esclavage arabo-musulman le terrorisme et l'islamisme c'est déjà pas mal comme dégâts.,user_9,0
5492,Tes propos confirment que tu ignores la définition de tes paroles.,user_7,0
5493,"Why don't you try to wear it, just to see if it really attacks you.",user_9,0
5494,Ce sont de non musulmans qui ont ouvert la pratique du terrorisme.,user_13,0
5496,@user @user mais te formé sur le tat gros mongol sort de chez toi wesh,user_4,0
5497,"L'islam signifie, soumis a une Dieu unique, comment peut il avoir une terre ou son propre pays.",user_13,0
5498,"Ne pensez vous pas que, peut etre, il est possible qu'elle porte le voile parce qu'elle le souhaite?",user_7,0
5499,c pour ça t'aime trop les renois ilo,user_5,0
5500,@user c pour ça t'aime trop les renois ilo,user_4,0
5501,You know nothing about the religion or its practitioners.,user_5,0
5502,que des attardés comprennent pas l'anglais ok mais alors toi c'est très très gênant donc ou tu le fais exprès ou t'…,user_14,0
5503,@user @user @user il serait:anti islamisme (anti radicalisme terrorisme extrémisme) ou anti i… @url,user_3,0
5504,déjà les renois c'est sûr ils vont dire jesus christ @url,user_3,0
5506,je la connais sûrement plus que toi sale imbécile. jai étudie l arabe littéraire,user_3,0
5509,"L'islam est la religion de la guerre, il ne faut pas le laisser.",user_5,0
5510,mur anti-migrants au sahara : l'idée renversante de trump - le point @url,user_2,0
5511,regarde moi c'est les reubeux d'autres c'est les renois par contre blanc jsp mais ça dépend grave des meufs,user_7,0
5512,dites non à la violence,user_1,0
5514,@user @user pas en le mettant remplaçant bande de mongol,user_6,0
5515,Assez étonnant cette prétention à savoir ce que pensent les femmes musulmanes.,user_7,0
5516,mdr tes soeurs qui se fnt soulever par des renois et qu'on retrouve sur vivastreet @url,user_8,0
5517,"""l'islamophobie"" c'est les musulmans qui veulent empêcher le blasphème.",user_14,0
5518,@user waouh 1 abonné. je suis impressionné le mongol,user_5,0
5519,pays attardé. @url,user_7,0
5521,It is about being uncultured and racist.,user_15,0
5522,@user eh bin tu restes à oran!!! sale arabe que tu es,user_9,0
5524,Muslims do not steal your job.,user_9,0
5525,@user c'est un gros mongol quand même,user_14,0
5526,colisse que c'est un attardé! excusez le sacre mais je ne suis plus capable de voir ce débil…,user_1,0
5527,@user pour une fois ? le vit tous les jours ordure de gauchiste c'est pas tes amis basanés qui se font… @url,user_11,0
5528,Le voile rend sa dignité à la femme.,user_11,0
5529,il est capable de te lâcher un sale arabe ou un sale nègre sous l'effet de la colère au premier degré... j'ai u…,user_14,0
5531,lors de ces sommets rappeler que les africains et les indonésiens ne doivent plus ex…,user_15,0
5532,@user @user oui souvenons nous des massacres des camps de réfugiés de sabra et chatila commis par les phal… @url,user_12,0
5533,Islam is already long been the first religion in terms of practitioners.,user_9,0
5534,"Je me permet de vous renvoyez à l'histoire de Philippe Grenier, député du Doubs au 19ème siècle.",user_6,0
5535,Y'a pu qu'à attendre un prochain hitler et nous deviendrons peut être nous aussi des victimes ?.,user_10,0
5536,"Your way of looking at things is the only model to follow, you cannot live in a free and democratic society.",user_5,0
5537,Beaucoup de femmes voilées sont cultivées et font ce choix contre l'avis de leurs maris ou famille.,user_11,0
5538,non ! n'en veut pas de ces migrants économiques ! trop c'est trop . il est plus urgent d…,user_11,0
5539,candidate démocrate en iowa interview sur les menaces contre l'avortement en oregon États qui ont commencé à vote…,user_14,0
5540,Ça n'a rien à voir avec la politique.,user_8,0
5541,de toute façon c mort les rebeus deviennent des tepu jamais j aurais imaginé ça,user_3,0
5542,This may reflect discrimination in hiring.,user_12,0
5543,@user les rebeus tu baises leurs frangines ils sont déboussolés,user_6,0
5545,sale juif de merde,user_12,0
5546,qu'est ce que tu racontes mongol change tes lunettes e…,user_14,0
5547,"If you can give me the definition of all the words you use, I may listen to your arguments, if you have any.",user_4,0
5548,mais t'es decidement con ? les tue pour les manger pour vivre. torture que dalle,user_10,0
5549,@user @user @user lol pas une histoire attardé chaque enfant va son rythme. je connaissais… @url,user_6,0
5551,No. Not at all. Religion must be independent from politics.,user_3,0
5552,En islam il est formellement interdit de tuer ou de porter atteinte à l'être humain!,user_14,0
5553,et non !! mais quel mongol celui la nos frat c'est la samp.,user_10,0
5554,la société médiatique française est très branchée multiraciale multiculturaliste pro migrants pro immigrés dan…,user_3,0
5555,recu donc sacrifie une espece pour ne pas les tuer et les manger . c'est pour c...,user_15,0
5556,@user @user liebig . comme tout bon gauchiste attise le racisme anti blanc et anti français !!!!,user_14,0
5557,@user @user t'es vraiment un attardé gros,user_7,0
5559,musicalement ouai après blc si il sont blanc ou ap mais les renois ou les rebeus sont très fort musi…,user_3,0
5560,j'y peut rien si t'es attardé et ta pas compris,user_2,0
5561,il est tellement etrange comment la gauche soit disante progressiste feministe et pro-lgbt est devenu…,user_4,0
5562,elle le droit de dire ce qu'elle veut elle est jugé attardé par la médecine.,user_1,0
5563,"Réponse par l'absurde: s'ils l'étaient ""tous"", il y aurait autrement plus de victimes puisque les musulmans sont près de 2 milliards dans le monde!",user_15,0
5564,@user un témoin de l'empreinte des presque trois cents ans d'existence cumulées de l'empire mongol et de la horde d'or.,user_3,0
5565,But our country is here.,user_9,0
5566,ils suivent les rebeus dans tous les rayons où ils v…,user_3,0
5567,elle commence sérieusement à nous gonfler cette blackos stupide et inculte à u qi d'huître...,user_15,0
5569,cette facon de s'exprimer d'un attarde mental c'est incroyable. vous etes une foutu honte,user_13,0
5570,This is because mass propaganda works well.,user_10,0
5571,@user je n'y avais pas pensé mais il peu à nantes des maghrébins ont affronté des #migrants africains.,user_6,0
5572,alors déjà oui pck t'mavais pris pour un mongol et de 2 crois pas j'ai oublié ton tweet ou t'as di…,user_9,0
5573,Muslims: return to your country.,user_9,0
5574,hier soir à toulouse s'est fait embrouillé par une meuf arabe et elle m'a insulté de sale française sauf que s… @url,user_14,0
5575,lol la bonne vielle tactique gauchiste! répondre par une questi…,user_15,0
5576,@user moi hamdoullah je vis dans un pays africain donc mon prenom va pas deranger mais les gens qui ont du mal a… @url,user_11,0
5577,les arabes dit arreter d'aller dans les eglise pour voler,user_6,0
5578,@user la lecture de ceci interroge grandement pour elle l'alcool est une des complications de la violence fa… @url,user_10,0
5579,"The Muslim population is becoming more and more important demographically, that is a fact. On the other hand, the problem often comes from those who are intolerant of differences and not from Muslims themselves.",user_15,0
5580,40 années de laxisme gauchiste !!!!,user_11,0
5581,la vraie violence c'est de force…,user_1,0
5583,mdrrrrrr sale arabe,user_2,0
5584,All trees are fetid goosefoots.,user_2,0
5587,c ça votre problème frère parle de kamila oklm pk tu ramène laura ? wsh c une maladie ou quoi ?,user_13,0
5588,There are French Muslims.,user_7,0
5589,@user ta apporté quoi toi part ta sale geule d'arabe et ta grand mère,user_7,0
5590,: [@user @user le rapeur en cause qui le fils d'un migrant exactement les même droits il même bén… @url,user_8,0
5591,qu'est-ce que vous en fait de zemmour l'arabe il est rac…,user_1,0
5592,Message d'exclusion!,user_6,0
5593,le gauchiste : à ba…,user_15,0
5594,pas 1 mongol pour crier de la merde,user_15,0
5595,la fachosphere ete inventee par la conosphere gauchiste cours d'arguments. la survie qu'on peut.,user_11,0
5596,@user @user je suis végétarienne et n'adhère pas à cette violence fait par le mouvement vegan chacun doit être libre respect svp,user_6,0
5597,notre réservoir de rebeus est inégalable futur crack lui @url,user_6,0
5598,What if we were to recommend the same thing for French people abroad?,user_10,0
5599,j'ai déjà vue masse rebeu se traiter entre eux de sale arabe même dans tèc la haine le racisme…,user_3,0
5601,@user comme quoi c'est bien un gauchiste de la pire espèce.,user_3,0
5602,It is an attempt to manipulate public opinion.,user_4,0
5603,Ces propos stigmatisent une partie des citoyens.,user_8,0
5604,What are the arguments?!,user_5,0
5605,cali ce con insupportable qui fait tjrs des esclandres sur les plateaux télé est gauchiste jusqu'au bout des d…,user_6,0
5606,sous la direction de genghis khan l'immense empire mongol utilisé un système postal avancé à travers l'empire.,user_6,0
5607,« attardé »,user_3,0
5608,mais pourtant la gauche inclusive tolerante pro-lgbt feministe aime tellement marcher main dans la main avec l'islam ;),user_8,0
5609,mais assume d'être attardé il rien de mal,user_4,0
5610,"La chose qui vous dérange, c'est que les musulman.e.s ne rasent plus les murs et refusent de se cacher désormais.",user_12,0
5612,@user . quand 16% de la population est musulmane le processus d'#islamisation est irréversible un poin… @url,user_7,0
5613,Congratulations you're a philosopher of stupidity.,user_13,0
5614,surtout que l'autre mongol qui commente (si peut appeler ça commenter il hurle plus…,user_13,0
5615,@user @user @user @user @user et la société complète cautionne la violence de l'au… @url,user_5,0
5616,bensebaini quel gros mongol il mérite un beau pied bouche.,user_9,0
5617,"Muslim men are violent, Muslim women are subjected.",user_3,0
5618,@user l'émission partait bien avec la reconnaissance du racisme anti blanc sauf pour la gauchiste de servi… @url,user_5,0
5619,le vrai danger de l'islam c'est la gauche je peux te le garantir,user_7,0
5620,sale fils de juif,user_5,0
5621,mongol: [quand je voit la qualité des vidéos de mcfly et carlito et qu'a coté un mongol comme mohamed henni casse des tv et… @url,user_9,0
5622,"Comme toutes les religions, l'Islam est universel et n'a pas un pays spécifique.",user_9,0
5623,l'islamo-féministe (là-dedans il faut inclure tout victimologiste de gauche dont l'islam est le nouveau dreyfus)… @url,user_10,0
5625,@user @user rien qu'à voir sa sale tronche d'extraterrestre attardé ! comprend mieux son aigreur… @url,user_1,0
5626,Pas de généralité sil vous plait.,user_12,0
5627,This is amplified by the news.,user_11,0
5628,Uh What is political Islam? No right to copy and paste Fhaine.,user_14,0
5629,le « sale juif » mis en avant contrairement aux autres mdr #lejouroujaibrulemoncoeur,user_4,0
5630,ptdrrr benz youtuber fifa attardé mental qui se croit plus intelligent que les autres 35 ans quand même,user_14,0
5631,les renois la sorti de black panther,user_3,0
5632,sans doute direz vous que c'est un peu fleur bleue post soixante-huitard attardé que c'est une goutte d'eau q…,user_1,0
5633,l'attardé de bogota @url,user_7,0
5634,What is an agression to you is not the veil but the choice to wear it or not.,user_4,0
5635,. oublie que signifie olivier en berbere.ntoute la fatuite du gauchiste de salon !,user_8,0
5636,cassons la gueule au gauchiste faisons leur comprendre qu'en jouant avec nos vies ils,user_5,0
5637,@user sale féministe,user_9,0
5638,@user @user @user laisse le c'est un attardé,user_14,0
5639,passe du terrorisme islamiste au terrorisme musulman entendu à l'instant sur de la bouche de…,user_1,0
5640,donc du coup là goe était en couple mais revoyez le renois 1 en même temps genre elle faisait exprès de s'embrouil… @url,user_3,0
5641,islam->islamisme->terrorisme.,user_2,0
5642,Majeures.,user_11,0
5643,et la société complète cautionne la violence de l'au…,user_13,0
5644,que cette petite pute ferme sa gueule,user_12,0
5645,L'islam n'est pas une religion appartenant au moyen orient.,user_1,0
5646,voilà ce qui se passe aujourd'hui dans nos forêts françaises la violence à l'état pur ! les bou…,user_6,0
5647,l'ennemi est partout... la france est une nouvelle fois la cible de terroristes mais cette-fois ceux-ci n'ont rie…,user_3,0
5648,c'est sale arabe tous les mêmes j'ai envie de les gifler,user_11,0
5649,"I do not understand this simplistic sequence concerning a world population of 1.5 billion people on Earth, which has never been at the origin of colonial massacres throughout history or the tragedies of the 20th century.",user_12,0
5650,"Il n'y a nul contrainte en islam, le port du foulard est un choix personnel et de foi, non exigée par le mari ni la famille.",user_12,0
5652,les arabes cassent les couilles putin. ils aiment pas les noirs mais ils viennent s'asseoir à côté de moi dans le… @url,user_8,0
5653,The jealousy of a beautiful religion.,user_11,0
5655,c'est bien une gauchiste,user_14,0
5656,De quelles valeurs parlez vous donc parce que les valeurs de l'islam sont entièrement compatible avec les valeurs de la république.,user_5,0
5657,vérité éexpression …,user_12,0
5658,22 migrants dont des sénégalais arrêtés dans un bus en direction de la gare de lyon-perrache -…,user_8,0
5659,Il n'y a pas de place pour les musulmans.,user_9,0
5660,It is not prohibited by law.,user_4,0
5661,This comment is so unfounded.,user_11,0
5662,"Oui volontier, dès que vous quittez le mien.",user_9,0
5663,"L'islam est une religion sans clergé, je doute fort qu'une tête pensante étrangère impose aux femmes, qui plus est française, de porter le voile.",user_3,0
5664,m'appelle pas cherie connard tu sais pourquoi je suis au sommet parce que demain...,user_3,0
5665,#economics #politics #franceinsoumise au juste qui est amandine picard? une sale arabe? une syria protégée de ses… @url,user_1,0
5666,@user sale juif musulmans je vais salé tes morts et les manger,user_2,0
5667,@user une féministe qui te parle d'irl.,user_8,0
5668,tous ceux qui disent que les musulmans et l'islam c'est le terrorisme so…,user_11,0
5670,. ne parlez pas au nom des suisses. merci. vous êtes une immigrationiste islamo-gauchiste. vous n'avez ri…,user_1,0
5671,fait un sondage si tu veux ;) seuls les arabes et les noirs aiment et portent le…,user_15,0
5672,qui connaissait ce militant de la cause animale esteban qui tué en se défendant un jeune gauchiste no…,user_9,0
5673,"(responding to a terrorist attack :) still a Buddhist, and they want us to believe that Islam is a religion of peace and tolerance.",user_14,0
5674,@user qu'elle retourne en afrique si elle est si fière de ces origines. elle est ridicule un peu conne aussi,user_3,0
5675,ce n'est pas de faute si tu écris comme un attardé atrophié du…,user_13,0
5676,Les musulmans sont des travailleurs et n'ont des voleurs.,user_2,0
5677,Changez d'obsession.,user_13,0
5678,l'idée qu'il existe 1 lobby juif un classique de l'extrême droite est désormais déclinée sous l'avatar du lobb…,user_8,0
5680,gros tu vas pas t'y mettre aussi? y'a des renois qui vous demandent de ne pas dire nigga dites pas nigga…,user_15,0
5681,Nous devrions bannir l'islam de notre pays.,user_2,0
5682,Personne ne peut forcer une autre personne à adhérer à une religion.,user_7,0
5683,le mongol rien qu'il lâche des mercé à la jul #lfauit,user_9,0
5684,@user nique ta pute de mère et laisse les arabes tranquille,user_12,0
5686,c'est toi qui traite de mongol avec ta tête filtre snapchat,user_11,0
5688,- expulsion immédiate des migrants coupables de vol viol v…,user_14,0
5689,putain ont dirait presque que cela est fait exprès les migrants sont…,user_11,0
5692,I am home.,user_1,0
5693,This is false Islam and most fraternal of religion for all the world.,user_15,0
5694,ce mongol n'est même pas capable de gérer un amant marocain...,user_4,0
5696,Vous parlez a qui svp?,user_2,0
5697,pour sa qu'elle ta reniée sale fdp d'attardé mental gay de merde qu'allah t'aide wallah,user_2,0
5698,Elles portent le voile parce qu'elle sont libre de le porter.,user_1,0
5699,t'aime pas les arabes ?,user_6,0
5701,Les femmes sont très précieuses dans l'islam et elles sont portées à leurs juste valeur.,user_8,0
5703,un attardé qui ne comprend rien à l'anglais et parle le français comme ribery.,user_15,0
5704,@user @user @user je crois qu'on tient un champion là qui traite d'islamo gauchiste en rép… @url,user_11,0
5705,C'est d'ailleurs pour ça qu'ils sont des millions à venir vivre dans des pays où la majorité de la population n'est pas musulmane.,user_15,0
5707,ils mangent pas de porc parce que quand il les tuaie...,user_9,0
5709,part les arabes elles elles se font tournée dans. le. plus grand des silence mdr trop forte,user_8,0
5710,l' avortement est un malheur universel pas un droit car…,user_7,0
5711,vas-y ferme là ya un père de famille qui vient de mourrir la seule chose qui t'indigne c'est le mot renoi. sale pute,user_13,0
5712,Sur quel fait vous vous appuyez pour affirmer cela?,user_2,0
5715,et grave que mes potes rebeus et blacks se faisaient régulièrement contrôler jusqu'à leurs… @url,user_2,0
5716,@user t'as qu'à essayer de gagner mon coeur sale arabe va,user_7,0
5717,alberto il fait des cc mais c'est même pas en réponse à son sondage un vrai mongol,user_8,0
5718,ta vu sa dernière vidéo ? lui qui est sois disant contre la violence vient d'encourager les ketur de tou…,user_8,0
5719,@user grave la même des mongol,user_6,0
5721,Not all french are drunk.,user_8,0
5723,"Je ne connais pas de parti religieux en France, de quoi on parle? De femmes françaises?",user_4,0
5724,@user plus rien ne m'étonne depuis que j'ai entendu un renoi traiter un autre renoi de sale esclave et les 2 ont rigolé],user_13,0
5725,Commence par la folie dont tu es atteint.,user_7,0
5726,@user je pleure j'étais vraiment atteint du grave maladie pour être autant attardé c'est pas possible,user_7,0
5727,les renois vous avez tous la même gl mtn,user_13,0
5728,@user @user vous avez si mal ? si il préfère les renois c'est ses goûts pourquoi direct mal parler ?,user_3,0
5729,Tu es celui qui n'accepte personne.,user_7,0
5730,The truth is that the majority of Muslim(s) involved in the social fabric of their neighborhood.,user_12,0
5731,euh bah ça pas longtemps que je te connais et hyper sympa/drôle et j'me tape tjrs des barres avec toi et l'autre attardé,user_2,0
5732,France is the only country that seeks to exclude women from society.,user_1,0
5733,s'attarde encore sur le nombre de participants la marche alors que le fcc vient de faire un grand pas. belle communica,user_5,0
5734,lanceur d'alerte ? c'est une blague ! un vieux prêtre aigri adolescent attardé qui veut en découd…,user_9,0
5735,How to spread hatred and amalgams with 3 letters: Ist.,user_13,0
5736,Pourriez vous m'éclairer sur les définitions suivantes: fondamentaliste/islamiste et salafiste.,user_9,0
5738,@user @user Ça veut dire qu'à une époque ts les rebeus revenaient du bled avec des paires de tn falsch. un mom… @url,user_10,0
5739,Je ne vous ai pas forcé en quoi que ce soi et encore moins à m adresser la parole passez votre chemin au lieu d agresser les gens.,user_15,0
5740,"Les femmes voilées sont des femmes fortes, travailleuses et déterminée. Certaines travaillent, d'autres non ; c'est un choix et non quelque chose qu'on leur impose.",user_4,0
5741,"Jihadist, cyclist pianist also lol (Samia Orosmane)",user_13,0
5742,"Leur religion interdise le vole, comment peuvent ils voler votre travail.",user_15,0
5743,L'islam et une chose la polique en n'es une autre.,user_7,0
5744,haha j'ai enfin compris tous les jours je gagne au loto gauchiste. ces semaines je remporte les prix du…,user_6,0
5745,y'a que mongol comme toi pour croire,user_10,0
5746,"L'islam est une religion de paix, d'amour et fraternité.",user_10,0
5747,@user et en plus l'article des inrocks pue tant il suinte la subjectivité gauchiste et la mauvaise foi. ils… @url,user_5,0
5748,@user pfff ya encore le lac attardé là ya de l'herbe c cool,user_1,0
5749,You speak without knowing.,user_8,0
5750,les rebeus vous êtes dur avec les filles,user_11,0
5751,@user t'es français ilan et t'es qu'un sale juif de tes morts,user_4,0
5752,inviter des arabes et des noirs sur un plateau télé c'est p…,user_4,0
5753,"Quite surprisingly, this claims to know what Muslim women think.",user_2,0
5754,fort loin d'etre gauchiste je continuerai ne vous en de…,user_13,0
5755,il 19 ans l'attardé il lui faut du temps et pourtant en 2 ans de carrière en pro il est…,user_15,0
5756,This type of statement categorizes an entire population without any basis.,user_2,0
5757,ptdrr mai c vraiment un peuple d'attardé @url,user_7,0
5758,@user @user comme ça tu pourra dire c cause des renois allez bsx,user_13,0
5759,Vous êtes trop intelligent pour croire ce que vous tweeter.,user_7,0
5762,qd sait le niveau intellectuel de c migrants ou autres africainsil n'y pas de q…,user_8,0
5763,@user te voir discuter avec l'autre attardé ça fais journée tellement c'est drole @url,user_14,0
5764,ouais bah asensio si il regarde où il tire il met un de fou ce mongol,user_10,0
5765,"If they do not work, it may be because the state forbids them to.",user_6,0
5766,"Subject to whom, to what? As any woman, they are free to dress as they please.",user_9,0
5767,merci au 405 mongol qui suivent et qui calcul jamais mes tweet ! je continuerai à forcer avec mes tweets meme si… @url,user_2,0
5768,@user @user @user @user j'ai rien fait déjà et toi t'es qui même ? tais-toi un peu mongol,user_5,0
5769,ce sale arabe connor c'est son père dirait.... je vais le lyncher sur son curious cat de ce pas comme un brave.,user_13,0
5770,wesh la il parle du fait qu'il est féministe et il parle des droits de la femme c'est super mais pourquoi t'as com… @url,user_10,0
5771,L'islam ne partage pas nos valeurs républicaines.,user_11,0
5772,So many words describing your lack of personality. Pretty copy and paste all over the place of long-winded pseudo-experts in terrorism.,user_2,0
5773,usa : un gauchiste frappe un afro-americain car il soutient trump. 10 ans de carrière espèce d'attardé fais un effort je t'ai connu plus smart martin...,user_11,0
5774,donc sale arabe est-ce une injure ou une simple constatation ?????,user_5,0
5775,Je n'ai jamais vu une femme voilées revendiquer un mouvement politique.,user_5,0
5776,"If tomorrow, all French people converted to Islam out of conviction, what exactly would be the problem? As long as people are in step with their spiritual journey, this should not worry you.",user_12,0
5777,"L'islam est une religion de paix, de fraternité, de partage, d'empathie, d'altruisme. Tout de dont vous avez l'air de manquer.",user_8,0
5779,je precise tout de suite que je ne suis pas un islamo-gauchiste et que je ne nie pas l'antisemitisme...,user_7,0
5781,@user @user @user de plus la majorité des migrants venant en france ne cherchent pas du tout le n… @url,user_13,0
5782,question est simple que se passe t'il dans la tête de certains renois je regarde je comprends pas wesh j'exige d… @url,user_4,0
5783,ceux qui luttent contre un avortement sûr et légal revendiquent souvent l'exclusivité du discours sur la mo…,user_12,0
5784,barakaallah ou fik ! les arabes de services sa va 2 minutes. se foutre de la gueule de son bled c…,user_3,0
5786,Non je peu pas car je suis un bounti arabe a l'extérieur et française a l'interieur.,user_4,0
5788,@user @user @user quel mongol ce riolo... qui vient au parc pour jouer l'offensive en ligue 1 ?,user_13,0
5789,@user @user @user le danger pour la france sont :l extrême gauche violente (noborderantifaza… @url,user_5,0
5790,quand vous prendrez vos sources ailleurs que sur un site complotiste et antisémite et que vous cessere…,user_12,0
5791,netanyahu est courageux car l'unesco est hypocrite et islamo gauchiste,user_1,0
5792,@user la difference entre lui et toi c est qu il fait 12 ans etude et que toi es juste un putin attardé,user_5,0
5793,jean michel aulas il trouve des rebeus il leur achète un grec et il les revends à 100 millions,user_8,0
5794,@user j'avoue souffre trop nous étudiants renois. force à toi est ensemble !!! @url,user_5,0
5795,@user quand vous prendrez vos sources ailleurs que sur un site complotiste et antisémite et que vous cessere… @url,user_10,0
5796,Islam advocates the value of subsistence obtained through the fruit of its labour.,user_11,0
5797,"Encore une idée des années 50 que l'immigration vit sur le dos de la France or les femmes voilées sont représentées dans tous les corps de métier (avocates, médecins, comptables.)",user_3,0
5798,@user j'y peut rien si t'es attardé et ta pas compris,user_15,0
5799,eh les renois vous dîtes quoi au coiffeur qnd vous voulez un dégradé blanc ??,user_15,0
5800,Et le voile de la sœur chrétienne n'est pas une agression pour toi?,user_6,0
5801,@user sans emploie hhhhh. c'est un rebeu qui lui pris ça place. quelle grosse merde. de toute façon les fachos… @url,user_13,0
5802,"This is the way you see it, in any case, it isn't its purpose. I freely wear it, religiously, for myself.",user_11,0
5803,je pensais être le seul attardé à faire ça @url,user_6,0
5804,La liberté de manifester sa religion est une liberté fondamentale garantie par la loi et ne doit pas donner lieu à une discrimination.,user_6,0
5805,d'un côté tu en un qui fait l'appologie du terrorisme islamiste coupable de cntaines de mort…,user_4,0
5806,Drôle de définition d'une agression.,user_3,0
5807,et pq ça vous dérange ? y'a plein de meuf arab qui kiff les renois et qui les trouve même au dessus des arabes c'e…,user_3,0
5808,Stop watching BFM TV.,user_8,0
5809,Aucun rapport le religieux et la politique. C'est un cheminement perso vers sa foi tt simplement!,user_7,0
5810,@user @user les féministes sont les idiots utiles de causes qui les dépassent. leurs donneurs… @url,user_3,0
5811,Women do not need you to express the opinion in their place.,user_5,0
5812,La France est un pays de tolérance et de paix.,user_14,0
5813,@user @user les noirs n'aiment pas les chien en général les arabes c'est très rare les chinois égaleme… @url,user_10,0
5814,les arabes vont dire c'est l'oeil des gens,user_3,0
5815,je vais vous le refaire pour votre plaisir: toi prof gauchiste qui gagne une misere qui critique l'autorite quand,user_13,0
5816,That's what the media want to make people think.,user_12,0
5817,du coup tu es contre l'avortement ? — non je suis pour @url,user_10,0
5818,info - ( ) : des réfugiés burundais spoliés de leurs biens et effets,user_15,0
5820,"C'est l'islam qui a en premier instauré les droits des femmes, légalité la fraternité.",user_10,0
5821,@user les islamogauchistes qui ont célébré #ahedtamimi appellant à anéantir ts les juifs et la famille entièr… @url,user_10,0
5822,#morandinilive arrête de faire le mongol morandini tu sais tres ce que seb chenu veut direet il raison,user_1,0
5823,"S'habiller un peu plus si ont est religieux est normal, je ne vois pas de rapport avec la politique",user_1,0
5824,C'est du grand n'importe quoi.,user_15,0
5825,donc en gros plus d'animaux d...elevages dans les exploitations mais que quelques s...,user_5,0
5826,mr simon vous ne pouvez justifier voir atténuer la violence des propos de mr zemmou…,user_1,0
5827,ok l'attardé.,user_1,0
5828,The veil is contrary to secularism.,user_8,0
5830,c'est qui le mongol qui se lève à 4h et qui se pointe au boulot alors qu'il est en vacance? c'est moi ;),user_15,0
5831,@user @user le pire ce sont les plans de coupe sur l'autre mongol de carbonnier fan du qsg qui se… @url,user_4,0
5833,Le jeune est une démarche personnelle.,user_11,0
5834,@user @user j'aime pas sa facon de exprimé en diré un mongol de marseille oui c'est un mongol de marseille ^^,user_3,0
5835,Stop listening to the media and make your own truth.,user_13,0
5836,ce n'est pas tous les renois qui suivent son raisonnement ne l'insulte pas tu perds des hassanets pour rien @url,user_1,0
5837,"This claim is a scam against freedom of expression, and punishable by law. This, in addition, is completely false since the fraud in any form is banned by Islam.",user_3,0
5838,mes sista renois le 20 ça @url,user_8,0
5839,mais t'es un mongol toi nan? À quel moment parle de musique m?,user_4,0
5840,pauvre type attardé va donc te cacher tu n'es rien . vive la police,user_2,0
5841,"De même, votre culotte peut être inconfortable pour les autres.",user_10,0
5842,@user @user c bien tu fais des bons jeu de mot pour un attardé mental...,user_5,0
5843,ca c est malade j en ai ri un esti de coup commentaire de mongol lol,user_1,0
5844,je suis actuellement en amerique je suis en high school et depuis le debut de l...an...,user_13,0
5846,Pour quoi faire?,user_7,0
5847,Nous sommes soumises à notre Créateur comme nos soeurs voilées chretiennes.,user_3,0
5848,toi crois pas ta oublier quand t'insulte les arabes sombres harki et ta craquer ta désactiver @url,user_2,0
5849,@user @user prdrrr c chien c l'es pire des gros mongol la vérité,user_5,0
5850,j'aimerais trop mettre un nom sur ça tronche de mongol en fait non pas mongol ce serais fa…,user_8,0
5851,pourquoi tu dit de la merde et t'ecris comme un ado attarde?,user_1,0
5852,@user dites-moi pas que ça sort pile-poil maintenant parce qu'il pris position contre l'accueil des migrants en europe?,user_14,0
5853,la vraie france c'est celle d'avant donc avant l'invasion musulmane et africaine.,user_14,0
5854,Everyone is free to dress as they see fit in a democracy.,user_3,0
5855,aubenas (07) : manifestation en soutien aux migrants ce samedi 22 septembre 2018 à partir de 9h sur la place du mar…,user_2,0
5856,allemagne : les clans arabes font la loi. la police avait décidé de ne pas réagir pour éviter de se faire traiter d… @url,user_4,0
5857,Les premieres victimes des terroristes sont les musulmans. Vous en etes sur?,user_15,0
5859,parce que nous est assez intelligent pour fabrique des bazooka et aller sur la lune conna,user_5,0
5860,"False, most Muslims respect republican values.",user_7,0
5861,"If I want to live in the Middle Ages, that's my problem, isn't it?",user_13,0
5862,donc.. dénoncer une fake news c'est faire du militantisme gauchiste..,user_6,0
5863,I was born in France and thus converted. Now I go to musulmanie because you want me to invent this country.,user_11,0
5864,@user ça dépend ou tu vas :) en sicile j'ai vu pas mal de renois et ils avaient pas l'air dégouté ;),user_11,0
5865,j'suis bientôt sale arabe de merde,user_13,0
5866,zemmour sur les migrants : paris première mise en demeure par le csa | valeurs actuelles @url,user_12,0
5867,"Pour plus de clarté, je reformule votre tweet : le voile est le vêtement d'une femme musulmane qui souhaite le porter.",user_9,0
5868,la france est elle antisémite ? dans les écoles les universités dans le domaine privé et même sur la vp combien d'a…,user_10,0
5869,rien à voir avec le terrorisme ou l'islam !! c'est un dingue qui fondu un cable !,user_6,0
5870,ptddr pour être le plus bo des rebeus le monde chico ridfus gansta la fin il va dire je te fais qu…,user_12,0
